district,Listed_AllApartments,Leased_AllApartments,LeasedvsListed_AllApartments,Year,Quarter,YearQuarter,RoomType,TotalLeased,AvgLeaseRate,TotalLeasedPerRoom,AvgLeaseRatePerRoom
C02,273.0,95.0,0.34798534798534797,2013,1,2013Q1,AllApartments,91.0,3435.714285714286,144.0,2171.1805555555557
C02,273.0,95.0,0.34798534798534797,2013,1,2013Q1,SharedApartments,50.0,4325.18,103.0,2099.6019417475727
C02,296.0,108.0,0.36486486486486486,2013,2,2013Q2,OneBedroom,57.0,2249.0,57.0,2249.0
C02,296.0,108.0,0.36486486486486486,2013,2,2013Q2,TwoBedroom,47.0,4267.0,94.0,2133.5
C02,296.0,108.0,0.36486486486486486,2013,2,2013Q2,ThreeBedroom,2.0,4550.0,6.0,1516.6666666666667
C02,296.0,108.0,0.36486486486486486,2013,2,2013Q2,AllApartments,106.0,3187.188679245283,157.0,2151.859872611465
C02,296.0,108.0,0.36486486486486486,2013,2,2013Q2,SharedApartments,49.0,4278.551020408163,100.0,2096.49
C02,311.0,128.0,0.4115755627009646,2013,3,2013Q3,OneBedroom,65.0,2128.0,65.0,2128.0
C02,311.0,128.0,0.4115755627009646,2013,3,2013Q3,TwoBedroom,57.0,4915.0,114.0,2457.5
C02,311.0,128.0,0.4115755627009646,2013,3,2013Q3,ThreeBedroom,1.0,5200.0,3.0,1733.3333333333333
C02,311.0,128.0,0.4115755627009646,2013,3,2013Q3,AllApartments,123.0,3444.512195121951,182.0,2327.8846153846152
C02,311.0,128.0,0.4115755627009646,2013,3,2013Q3,SharedApartments,58.0,4919.913793103448,117.0,2438.931623931624
C02,252.0,81.0,0.32142857142857145,2013,4,2013Q4,OneBedroom,42.0,2109.0,42.0,2109.0
C02,252.0,81.0,0.32142857142857145,2013,4,2013Q4,TwoBedroom,36.0,5121.0,72.0,2560.5
C02,252.0,81.0,0.32142857142857145,2013,4,2013Q4,ThreeBedroom,2.0,3995.0,6.0,1331.6666666666667
C02,252.0,81.0,0.32142857142857145,2013,4,2013Q4,AllApartments,80.0,3511.55,120.0,2341.0333333333333
C02,252.0,81.0,0.32142857142857145,2013,4,2013Q4,SharedApartments,38.0,5061.736842105263,78.0,2465.974358974359
C02,234.0,97.0,0.41452991452991456,2014,1,2014Q1,OneBedroom,40.0,1978.0,40.0,1978.0
C02,234.0,97.0,0.41452991452991456,2014,1,2014Q1,TwoBedroom,49.0,4102.0,98.0,2051.0
C02,234.0,97.0,0.41452991452991456,2014,1,2014Q1,ThreeBedroom,2.0,5650.0,6.0,1883.3333333333333
C02,234.0,97.0,0.41452991452991456,2014,1,2014Q1,AllApartments,91.0,3202.3956043956046,144.0,2023.736111111111
C02,234.0,97.0,0.41452991452991456,2014,1,2014Q1,SharedApartments,51.0,4162.705882352941,104.0,2041.326923076923
C02,233.0,102.0,0.43776824034334766,2014,2,2014Q2,OneBedroom,43.0,2239.0,43.0,2239.0
C02,233.0,102.0,0.43776824034334766,2014,2,2014Q2,TwoBedroom,51.0,4132.0,102.0,2066.0
C02,233.0,102.0,0.43776824034334766,2014,2,2014Q2,ThreeBedroom,2.0,6025.0,6.0,2008.3333333333333
C02,233.0,102.0,0.43776824034334766,2014,2,2014Q2,AllApartments,96.0,3323.53125,151.0,2112.973509933775
C02,233.0,102.0,0.43776824034334766,2014,2,2014Q2,SharedApartments,53.0,4203.433962264151,108.0,2062.796296296296
C02,257.0,122.0,0.47470817120622566,2014,3,2014Q3,OneBedroom,58.0,2258.0,58.0,2258.0
C02,257.0,122.0,0.47470817120622566,2014,3,2014Q3,TwoBedroom,49.0,4533.0,98.0,2266.5
C02,257.0,122.0,0.47470817120622566,2014,3,2014Q3,ThreeBedroom,4.0,8300.0,12.0,2766.6666666666665
C02,257.0,122.0,0.47470817120622566,2014,3,2014Q3,AllApartments,111.0,3480.009009009009,168.0,2299.2916666666665
C02,257.0,122.0,0.47470817120622566,2014,3,2014Q3,SharedApartments,53.0,4817.301886792453,110.0,2321.0636363636363
C02,213.0,72.0,0.3380281690140845,2014,4,2014Q4,OneBedroom,36.0,2308.0,36.0,2308.0
C02,213.0,72.0,0.3380281690140845,2014,4,2014Q4,TwoBedroom,33.0,4600.0,66.0,2300.0
C02,213.0,72.0,0.3380281690140845,2014,4,2014Q4,ThreeBedroom,2.0,6350.0,6.0,2116.6666666666665
C02,213.0,72.0,0.3380281690140845,2014,4,2014Q4,AllApartments,71.0,3487.154929577465,108.0,2292.4814814814813
C02,213.0,72.0,0.3380281690140845,2014,4,2014Q4,SharedApartments,35.0,4700.0,72.0,2284.722222222222
C02,381.0,122.0,0.32020997375328086,2015,1,2015Q1,OneBedroom,57.0,1964.0,57.0,1964.0
C02,381.0,122.0,0.32020997375328086,2015,1,2015Q1,TwoBedroom,53.0,5030.0,106.0,2515.0
C02,381.0,122.0,0.32020997375328086,2015,1,2015Q1,ThreeBedroom,5.0,6113.0,15.0,2037.6666666666667
C02,381.0,122.0,0.32020997375328086,2015,1,2015Q1,AllApartments,115.0,3557.417391304348,178.0,2298.3314606741574
C02,381.0,122.0,0.32020997375328086,2015,1,2015Q1,SharedApartments,58.0,5123.362068965517,121.0,2455.8264462809916
C02,589.0,217.0,0.3684210526315789,2015,2,2015Q2,OneBedroom,122.0,1779.0,122.0,1779.0
C02,589.0,217.0,0.3684210526315789,2015,2,2015Q2,TwoBedroom,84.0,4394.0,168.0,2197.0
C02,589.0,217.0,0.3684210526315789,2015,2,2015Q2,ThreeBedroom,2.0,4900.0,6.0,1633.3333333333333
C02,589.0,217.0,0.3684210526315789,2015,2,2015Q2,AllApartments,208.0,2865.0673076923076,296.0,2013.2905405405406
C02,589.0,217.0,0.3684210526315789,2015,2,2015Q2,SharedApartments,86.0,4405.767441860465,174.0,2177.5632183908046
C02,626.0,343.0,0.547923322683706,2015,3,2015Q3,OneBedroom,207.0,1975.0,207.0,1975.0
C02,626.0,343.0,0.547923322683706,2015,3,2015Q3,TwoBedroom,115.0,3405.0,230.0,1702.5
C02,626.0,343.0,0.547923322683706,2015,3,2015Q3,ThreeBedroom,2.0,6825.0,6.0,2275.0
C02,626.0,343.0,0.547923322683706,2015,3,2015Q3,AllApartments,324.0,2512.5,443.0,1837.5846501128667
C02,626.0,343.0,0.547923322683706,2015,3,2015Q3,SharedApartments,117.0,3463.4615384615386,236.0,1717.0550847457628
C02,374.0,141.0,0.3770053475935829,2015,4,2015Q4,OneBedroom,70.0,1981.0,70.0,1981.0
C02,374.0,141.0,0.3770053475935829,2015,4,2015Q4,TwoBedroom,60.0,3697.0,120.0,1848.5
C02,374.0,141.0,0.3770053475935829,2015,4,2015Q4,ThreeBedroom,2.0,8750.0,6.0,2916.6666666666665
C02,374.0,141.0,0.3770053475935829,2015,4,2015Q4,AllApartments,132.0,2863.560606060606,196.0,1928.5204081632653
C02,374.0,141.0,0.3770053475935829,2015,4,2015Q4,SharedApartments,62.0,3860.0,126.0,1899.3650793650793
C02,393.0,155.0,0.3944020356234097,2016,1,2016Q1,OneBedroom,82.0,1969.0,82.0,1969.0
C02,393.0,155.0,0.3944020356234097,2016,1,2016Q1,TwoBedroom,67.0,4094.0,134.0,2047.0
C02,393.0,155.0,0.3944020356234097,2016,1,2016Q1,ThreeBedroom,2.0,5200.0,6.0,1733.3333333333333
C02,393.0,155.0,0.3944020356234097,2016,1,2016Q1,AllApartments,151.0,2954.6754966887415,222.0,2009.7117117117118
C02,393.0,155.0,0.3944020356234097,2016,1,2016Q1,SharedApartments,69.0,4126.057971014493,140.0,2033.557142857143
C02,420.0,225.0,0.5357142857142857,2016,2,2016Q2,OneBedroom,120.0,2055.0,120.0,2055.0
C02,420.0,225.0,0.5357142857142857,2016,2,2016Q2,TwoBedroom,90.0,4083.0,180.0,2041.5
C02,420.0,225.0,0.5357142857142857,2016,2,2016Q2,ThreeBedroom,4.0,8738.0,12.0,2912.6666666666665
C02,420.0,225.0,0.5357142857142857,2016,2,2016Q2,AllApartments,214.0,3032.8130841121497,312.0,2080.198717948718
C02,420.0,225.0,0.5357142857142857,2016,2,2016Q2,SharedApartments,94.0,4281.085106382979,192.0,2095.9479166666665
C02,366.0,240.0,0.6557377049180327,2016,3,2016Q3,OneBedroom,139.0,1986.0,139.0,1986.0
C02,366.0,240.0,0.6557377049180327,2016,3,2016Q3,TwoBedroom,77.0,4144.0,154.0,2072.0
C02,366.0,240.0,0.6557377049180327,2016,3,2016Q3,ThreeBedroom,3.0,9667.0,9.0,3222.3333333333335
C02,366.0,240.0,0.6557377049180327,2016,3,2016Q3,AllApartments,219.0,2849.9680365296804,302.0,2066.698675496689
C02,366.0,240.0,0.6557377049180327,2016,3,2016Q3,SharedApartments,80.0,4351.1125,163.0,2135.5153374233128
C02,268.0,124.0,0.4626865671641791,2016,4,2016Q4,OneBedroom,69.0,2185.0,69.0,2185.0
C02,268.0,124.0,0.4626865671641791,2016,4,2016Q4,TwoBedroom,42.0,4225.0,84.0,2112.5
C02,268.0,124.0,0.4626865671641791,2016,4,2016Q4,ThreeBedroom,5.0,9470.0,15.0,3156.6666666666665
C02,268.0,124.0,0.4626865671641791,2016,4,2016Q4,AllApartments,116.0,3237.6293103448274,168.0,2235.5059523809523
C02,268.0,124.0,0.4626865671641791,2016,4,2016Q4,SharedApartments,47.0,4782.978723404255,99.0,2270.7070707070707
C02,366.0,151.0,0.412568306010929,2017,1,2017Q1,OneBedroom,85.0,2222.0,85.0,2222.0
C02,366.0,151.0,0.412568306010929,2017,1,2017Q1,TwoBedroom,53.0,3957.0,106.0,1978.5
C02,366.0,151.0,0.412568306010929,2017,1,2017Q1,ThreeBedroom,3.0,9233.0,9.0,3077.6666666666665
C02,366.0,151.0,0.412568306010929,2017,1,2017Q1,AllApartments,141.0,3023.3333333333335,200.0,2131.45
C02,366.0,151.0,0.412568306010929,2017,1,2017Q1,SharedApartments,56.0,4239.642857142857,115.0,2064.521739130435
C02,376.0,230.0,0.6117021276595744,2017,2,2017Q2,OneBedroom,131.0,2060.0,131.0,2060.0
C02,376.0,230.0,0.6117021276595744,2017,2,2017Q2,TwoBedroom,84.0,3749.0,168.0,1874.5
C02,376.0,230.0,0.6117021276595744,2017,2,2017Q2,ThreeBedroom,2.0,5275.0,6.0,1758.3333333333333
C02,376.0,230.0,0.6117021276595744,2017,2,2017Q2,AllApartments,217.0,2743.4377880184334,305.0,1951.888524590164
C02,376.0,230.0,0.6117021276595744,2017,2,2017Q2,SharedApartments,86.0,3784.4883720930234,174.0,1870.4942528735633
C02,359.0,226.0,0.6295264623955432,2017,3,2017Q3,OneBedroom,144.0,2338.0,144.0,2338.0
C02,359.0,226.0,0.6295264623955432,2017,3,2017Q3,TwoBedroom,67.0,4289.0,134.0,2144.5
C02,359.0,226.0,0.6295264623955432,2017,3,2017Q3,ThreeBedroom,3.0,5775.0,9.0,1925.0
C02,359.0,226.0,0.6295264623955432,2017,3,2017Q3,AllApartments,214.0,2997.0093457943926,287.0,2234.7038327526134
C02,359.0,226.0,0.6295264623955432,2017,3,2017Q3,SharedApartments,70.0,4352.685714285714,143.0,2130.6853146853146
C02,235.0,100.0,0.425531914893617,2017,4,2017Q4,OneBedroom,49.0,2662.0,49.0,2662.0
C02,235.0,100.0,0.425531914893617,2017,4,2017Q4,TwoBedroom,37.0,4343.0,74.0,2171.5
C02,235.0,100.0,0.425531914893617,2017,4,2017Q4,ThreeBedroom,6.0,13925.0,18.0,4641.666666666667
C02,235.0,100.0,0.425531914893617,2017,4,2017Q4,AllApartments,92.0,4072.5978260869565,141.0,2657.2978723404253
C02,235.0,100.0,0.425531914893617,2017,4,2017Q4,SharedApartments,43.0,5680.023255813953,92.0,2654.7934782608695
C02,265.0,116.0,0.4377358490566038,2018,1,2018Q1,OneBedroom,60.0,2386.0,60.0,2386.0
C02,265.0,116.0,0.4377358490566038,2018,1,2018Q1,TwoBedroom,41.0,4227.0,82.0,2113.5
C02,265.0,116.0,0.4377358490566038,2018,1,2018Q1,ThreeBedroom,4.0,5375.0,12.0,1791.6666666666667
C02,265.0,116.0,0.4377358490566038,2018,1,2018Q1,AllApartments,105.0,3218.733333333333,154.0,2194.590909090909
C02,265.0,116.0,0.4377358490566038,2018,1,2018Q1,SharedApartments,45.0,4329.044444444445,94.0,2072.4148936170213
C02,330.0,181.0,0.5484848484848485,2018,2,2018Q2,OneBedroom,105.0,2390.0,105.0,2390.0
C02,330.0,181.0,0.5484848484848485,2018,2,2018Q2,TwoBedroom,59.0,4345.0,118.0,2172.5
C02,330.0,181.0,0.5484848484848485,2018,2,2018Q2,ThreeBedroom,5.0,11530.0,15.0,3843.3333333333335
C02,330.0,181.0,0.5484848484848485,2018,2,2018Q2,AllApartments,169.0,3342.9289940828403,238.0,2373.7605042016808
C02,330.0,181.0,0.5484848484848485,2018,2,2018Q2,SharedApartments,64.0,4906.328125,133.0,2360.93984962406
C02,378.0,237.0,0.626984126984127,2018,3,2018Q3,OneBedroom,137.0,2434.0,137.0,2434.0
C02,378.0,237.0,0.626984126984127,2018,3,2018Q3,TwoBedroom,81.0,4461.0,162.0,2230.5
C02,378.0,237.0,0.626984126984127,2018,3,2018Q3,ThreeBedroom,1.0,11500.0,3.0,3833.3333333333335
C02,378.0,237.0,0.626984126984127,2018,3,2018Q3,AllApartments,219.0,3225.109589041096,302.0,2338.7384105960264
C02,378.0,237.0,0.626984126984127,2018,3,2018Q3,SharedApartments,82.0,4546.841463414634,165.0,2259.642424242424
C02,294.0,124.0,0.4217687074829932,2018,4,2018Q4,OneBedroom,61.0,2508.0,61.0,2508.0
C02,294.0,124.0,0.4217687074829932,2018,4,2018Q4,TwoBedroom,55.0,4063.0,110.0,2031.5
C02,294.0,124.0,0.4217687074829932,2018,4,2018Q4,ThreeBedroom,4.0,5486.0,12.0,1828.6666666666667
C02,294.0,124.0,0.4217687074829932,2018,4,2018Q4,AllApartments,120.0,3319.975,183.0,2177.032786885246
C02,294.0,124.0,0.4217687074829932,2018,4,2018Q4,SharedApartments,59.0,4159.474576271186,122.0,2011.549180327869
C02,312.0,124.0,0.3974358974358974,2019,1,2019Q1,OneBedroom,57.0,2564.0,57.0,2564.0
C02,312.0,124.0,0.3974358974358974,2019,1,2019Q1,TwoBedroom,57.0,4684.0,114.0,2342.0
C02,312.0,124.0,0.3974358974358974,2019,1,2019Q1,ThreeBedroom,3.0,4967.0,9.0,1655.6666666666667
C02,312.0,124.0,0.3974358974358974,2019,1,2019Q1,AllApartments,117.0,3658.4358974358975,180.0,2377.983333333333
C02,312.0,124.0,0.3974358974358974,2019,1,2019Q1,SharedApartments,60.0,4698.15,123.0,2291.7804878048782
C02,392.0,189.0,0.48214285714285715,2019,2,2019Q2,OneBedroom,99.0,2514.0,99.0,2514.0
C02,392.0,189.0,0.48214285714285715,2019,2,2019Q2,TwoBedroom,77.0,4474.0,154.0,2237.0
C02,392.0,189.0,0.48214285714285715,2019,2,2019Q2,ThreeBedroom,1.0,9200.0,3.0,3066.6666666666665
C02,392.0,189.0,0.48214285714285715,2019,2,2019Q2,AllApartments,177.0,3404.4293785310733,256.0,2353.84375
C02,392.0,189.0,0.48214285714285715,2019,2,2019Q2,SharedApartments,78.0,4534.589743589743,157.0,2252.853503184713
C02,474.0,224.0,0.47257383966244726,2019,3,2019Q3,OneBedroom,126.0,2590.0,126.0,2590.0
C02,474.0,224.0,0.47257383966244726,2019,3,2019Q3,TwoBedroom,80.0,4424.0,160.0,2212.0
C02,474.0,224.0,0.47257383966244726,2019,3,2019Q3,ThreeBedroom,1.0,6050.0,3.0,2016.6666666666667
C02,474.0,224.0,0.47257383966244726,2019,3,2019Q3,AllApartments,207.0,3315.5072463768115,289.0,2374.7750865051903
C02,474.0,224.0,0.47257383966244726,2019,3,2019Q3,SharedApartments,81.0,4444.074074074074,163.0,2208.40490797546
C02,407.0,137.0,0.3366093366093366,2019,4,2019Q4,OneBedroom,86.0,2504.0,86.0,2504.0
C02,407.0,137.0,0.3366093366093366,2019,4,2019Q4,TwoBedroom,43.0,5900.0,86.0,2950.0
C02,407.0,137.0,0.3366093366093366,2019,4,2019Q4,ThreeBedroom,1.0,5000.0,3.0,1666.6666666666667
C02,407.0,137.0,0.3366093366093366,2019,4,2019Q4,AllApartments,130.0,3646.492307692308,175.0,2708.822857142857
C02,407.0,137.0,0.3366093366093366,2019,4,2019Q4,SharedApartments,44.0,5879.545454545455,89.0,2906.741573033708
C02,458.0,133.0,0.2903930131004367,2020,1,2020Q1,OneBedroom,83.0,2515.0,83.0,2515.0
C02,458.0,133.0,0.2903930131004367,2020,1,2020Q1,TwoBedroom,41.0,4438.0,82.0,2219.0
C02,458.0,133.0,0.2903930131004367,2020,1,2020Q1,ThreeBedroom,1.0,4200.0,3.0,1400.0
C02,458.0,133.0,0.2903930131004367,2020,1,2020Q1,AllApartments,125.0,3159.224,168.0,2350.6130952380954
C02,458.0,133.0,0.2903930131004367,2020,1,2020Q1,SharedApartments,42.0,4432.333333333333,85.0,2190.0941176470587
C02,736.0,163.0,0.22146739130434784,2020,2,2020Q2,OneBedroom,96.0,2303.0,96.0,2303.0
C02,736.0,163.0,0.22146739130434784,2020,2,2020Q2,TwoBedroom,58.0,4124.0,116.0,2062.0
C02,736.0,163.0,0.22146739130434784,2020,2,2020Q2,ThreeBedroom,5.0,4940.0,15.0,1646.6666666666667
C02,736.0,163.0,0.22146739130434784,2020,2,2020Q2,AllApartments,159.0,3050.188679245283,227.0,2136.4757709251103
C02,736.0,163.0,0.22146739130434784,2020,2,2020Q2,SharedApartments,63.0,4188.761904761905,131.0,2014.442748091603
C02,1297.0,419.0,0.323053199691596,2020,3,2020Q3,OneBedroom,268.0,2191.0,268.0,2191.0
C02,1297.0,419.0,0.323053199691596,2020,3,2020Q3,TwoBedroom,125.0,3721.0,250.0,1860.5
C02,1297.0,419.0,0.323053199691596,2020,3,2020Q3,ThreeBedroom,9.0,3350.0,27.0,1116.6666666666667
C02,1297.0,419.0,0.323053199691596,2020,3,2020Q3,AllApartments,402.0,2692.694029850746,545.0,1986.1706422018349
C02,1297.0,419.0,0.323053199691596,2020,3,2020Q3,SharedApartments,134.0,3696.082089552239,277.0,1787.9963898916967
C02,1142.0,369.0,0.3231173380035026,2020,4,2020Q4,OneBedroom,228.0,1992.0,228.0,1992.0
C02,1142.0,369.0,0.3231173380035026,2020,4,2020Q4,TwoBedroom,112.0,3251.0,224.0,1625.5
C02,1142.0,369.0,0.3231173380035026,2020,4,2020Q4,ThreeBedroom,13.0,5012.0,39.0,1670.6666666666667
C02,1142.0,369.0,0.3231173380035026,2020,4,2020Q4,AllApartments,353.0,2502.674220963173,491.0,1799.274949083503
C02,1142.0,369.0,0.3231173380035026,2020,4,2020Q4,SharedApartments,125.0,3434.144,263.0,1632.1977186311788
C02,927.0,275.0,0.296655879180151,2021,1,2021Q1,OneBedroom,160.0,2002.0,160.0,2002.0
C02,927.0,275.0,0.296655879180151,2021,1,2021Q1,TwoBedroom,97.0,3045.0,194.0,1522.5
C02,927.0,275.0,0.296655879180151,2021,1,2021Q1,ThreeBedroom,10.0,5255.0,30.0,1751.6666666666667
C02,927.0,275.0,0.296655879180151,2021,1,2021Q1,AllApartments,267.0,2502.752808988764,384.0,1740.1953125
C02,927.0,275.0,0.296655879180151,2021,1,2021Q1,SharedApartments,107.0,3251.542056074766,224.0,1553.1919642857142
C02,865.0,412.0,0.47630057803468207,2021,2,2021Q2,OneBedroom,264.0,1996.0,264.0,1996.0
C02,865.0,412.0,0.47630057803468207,2021,2,2021Q2,TwoBedroom,122.0,3839.0,244.0,1919.5
C02,865.0,412.0,0.47630057803468207,2021,2,2021Q2,ThreeBedroom,13.0,4380.0,39.0,1460.0
C02,865.0,412.0,0.47630057803468207,2021,2,2021Q2,AllApartments,399.0,2637.1979949874685,547.0,1923.6599634369286
C02,865.0,412.0,0.47630057803468207,2021,2,2021Q2,SharedApartments,135.0,3891.0962962962963,283.0,1856.1766784452298
C02,733.0,494.0,0.6739427012278308,2021,3,2021Q3,OneBedroom,289.0,2248.0,289.0,2248.0
C02,733.0,494.0,0.6739427012278308,2021,3,2021Q3,TwoBedroom,168.0,3979.0,336.0,1989.5
C02,733.0,494.0,0.6739427012278308,2021,3,2021Q3,ThreeBedroom,11.0,5108.0,33.0,1702.6666666666667
C02,733.0,494.0,0.6739427012278308,2021,3,2021Q3,AllApartments,468.0,2936.6068376068374,658.0,2088.6504559270516
C02,733.0,494.0,0.6739427012278308,2021,3,2021Q3,SharedApartments,179.0,4048.3798882681563,369.0,1963.8482384823849
C02,459.0,209.0,0.4553376906318083,2021,4,2021Q4,OneBedroom,118.0,2320.0,118.0,2320.0
C02,459.0,209.0,0.4553376906318083,2021,4,2021Q4,TwoBedroom,70.0,4734.0,140.0,2367.0
C02,459.0,209.0,0.4553376906318083,2021,4,2021Q4,ThreeBedroom,6.0,6275.0,18.0,2091.6666666666665
C02,459.0,209.0,0.4553376906318083,2021,4,2021Q4,AllApartments,194.0,3313.3505154639174,276.0,2328.949275362319
C02,459.0,209.0,0.4553376906318083,2021,4,2021Q4,SharedApartments,76.0,4855.6578947368425,158.0,2335.6329113924053
C03,12.0,6.0,0.5,2012,1,2012Q1,OneBedroom,2.0,1900.0,2.0,1900.0
C03,12.0,6.0,0.5,2012,1,2012Q1,TwoBedroom,3.0,3933.0,6.0,1966.5
C03,12.0,6.0,0.5,2012,1,2012Q1,ThreeBedroom,1.0,1875.0,3.0,625.0
C03,12.0,6.0,0.5,2012,1,2012Q1,AllApartments,6.0,2912.3333333333335,11.0,1588.5454545454545
C03,12.0,6.0,0.5,2012,1,2012Q1,SharedApartments,4.0,3418.5,9.0,1519.3333333333333
C03,15.0,5.0,0.3333333333333333,2012,2,2012Q2,OneBedroom,2.0,1625.0,2.0,1625.0
C03,15.0,5.0,0.3333333333333333,2012,2,2012Q2,TwoBedroom,3.0,2397.0,6.0,1198.5
C03,15.0,5.0,0.3333333333333333,2012,2,2012Q2,ThreeBedroom,1.25,2050.0,3.75,683.3333333333334
C03,15.0,5.0,0.3333333333333333,2012,2,2012Q2,AllApartments,6.25,2080.56,11.75,1106.6808510638298
C03,15.0,5.0,0.3333333333333333,2012,2,2012Q2,SharedApartments,4.25,2294.9411764705883,9.75,1000.3589743589744
C03,12.0,11.0,0.9166666666666666,2012,3,2012Q3,OneBedroom,5.0,1571.0,5.0,1571.0
C03,12.0,11.0,0.9166666666666666,2012,3,2012Q3,TwoBedroom,6.0,2850.0,12.0,1425.0
C03,12.0,11.0,0.9166666666666666,2012,3,2012Q3,ThreeBedroom,1.5,2225.0,4.5,741.6666666666666
C03,12.0,11.0,0.9166666666666666,2012,3,2012Q3,AllApartments,12.5,2263.4,21.5,1315.9302325581396
C03,12.0,11.0,0.9166666666666666,2012,3,2012Q3,SharedApartments,7.5,2725.0,16.5,1238.6363636363637
C03,14.0,9.0,0.6428571428571429,2012,4,2012Q4,OneBedroom,4.0,2156.0,4.0,2156.0
C03,14.0,9.0,0.6428571428571429,2012,4,2012Q4,TwoBedroom,5.0,2570.0,10.0,1285.0
C03,14.0,9.0,0.6428571428571429,2012,4,2012Q4,ThreeBedroom,1.75,2400.0,5.25,800.0
C03,14.0,9.0,0.6428571428571429,2012,4,2012Q4,AllApartments,10.75,2388.279069767442,19.25,1333.7142857142858
C03,14.0,9.0,0.6428571428571429,2012,4,2012Q4,SharedApartments,6.75,2525.925925925926,15.25,1118.032786885246
C03,29.0,15.0,0.5172413793103449,2013,1,2013Q1,OneBedroom,8.0,1634.0,8.0,1634.0
C03,29.0,15.0,0.5172413793103449,2013,1,2013Q1,TwoBedroom,5.0,2100.0,10.0,1050.0
C03,29.0,15.0,0.5172413793103449,2013,1,2013Q1,ThreeBedroom,2.0,2575.0,6.0,858.3333333333334
C03,29.0,15.0,0.5172413793103449,2013,1,2013Q1,AllApartments,15.0,1914.8,24.0,1196.75
C03,29.0,15.0,0.5172413793103449,2013,1,2013Q1,SharedApartments,7.0,2235.714285714286,16.0,978.125
C03,19.0,13.0,0.6842105263157895,2013,2,2013Q2,OneBedroom,5.0,1705.0,5.0,1705.0
C03,19.0,13.0,0.6842105263157895,2013,2,2013Q2,TwoBedroom,8.0,2513.0,16.0,1256.5
C03,19.0,13.0,0.6842105263157895,2013,2,2013Q2,ThreeBedroom,1.6666666666666667,2566.6666666666665,5.0,855.5555555555555
C03,19.0,13.0,0.6842105263157895,2013,2,2013Q2,AllApartments,14.666666666666666,2243.6439393939395,26.0,1265.6452991452993
C03,19.0,13.0,0.6842105263157895,2013,2,2013Q2,SharedApartments,9.666666666666666,2522.2528735632186,21.0,1161.037037037037
C03,15.0,7.0,0.4666666666666667,2013,3,2013Q3,OneBedroom,5.0,2317.0,5.0,2317.0
C03,15.0,7.0,0.4666666666666667,2013,3,2013Q3,TwoBedroom,2.0,1800.0,4.0,900.0
C03,15.0,7.0,0.4666666666666667,2013,3,2013Q3,ThreeBedroom,1.3333333333333335,2558.3333333333335,4.0,852.7777777777778
C03,15.0,7.0,0.4666666666666667,2013,3,2013Q3,AllApartments,8.333333333333334,2231.5333333333333,13.0,1430.4700854700855
C03,15.0,7.0,0.4666666666666667,2013,3,2013Q3,SharedApartments,3.3333333333333335,2103.3333333333335,8.0,876.3888888888889
C03,28.0,13.0,0.4642857142857143,2013,4,2013Q4,OneBedroom,8.0,1682.0,8.0,1682.0
C03,28.0,13.0,0.4642857142857143,2013,4,2013Q4,TwoBedroom,4.0,2175.0,8.0,1087.5
C03,28.0,13.0,0.4642857142857143,2013,4,2013Q4,ThreeBedroom,1.0,2550.0,3.0,850.0
C03,28.0,13.0,0.4642857142857143,2013,4,2013Q4,AllApartments,13.0,1900.4615384615386,19.0,1300.3157894736842
C03,28.0,13.0,0.4642857142857143,2013,4,2013Q4,SharedApartments,5.0,2250.0,11.0,1022.7272727272727
C03,22.0,11.0,0.5,2014,1,2014Q1,OneBedroom,7.0,1531.0,7.0,1531.0
C03,22.0,11.0,0.5,2014,1,2014Q1,TwoBedroom,4.0,2500.0,8.0,1250.0
C03,22.0,11.0,0.5,2014,1,2014Q1,ThreeBedroom,1.0,2866.6666666666665,3.0,955.5555555555555
C03,22.0,11.0,0.5,2014,1,2014Q1,AllApartments,12.0,1965.3055555555557,18.0,1310.2037037037037
C03,22.0,11.0,0.5,2014,1,2014Q1,SharedApartments,5.0,2573.333333333333,11.0,1169.6969696969697
C03,21.0,14.0,0.6666666666666666,2014,2,2014Q2,OneBedroom,6.0,1721.0,6.0,1721.0
C03,21.0,14.0,0.6666666666666666,2014,2,2014Q2,TwoBedroom,8.0,2922.0,16.0,1461.0
C03,21.0,14.0,0.6666666666666666,2014,2,2014Q2,ThreeBedroom,1.0,3183.3333333333335,3.0,1061.111111111111
C03,21.0,14.0,0.6666666666666666,2014,2,2014Q2,AllApartments,15.0,2459.0222222222224,25.0,1475.4133333333334
C03,21.0,14.0,0.6666666666666666,2014,2,2014Q2,SharedApartments,9.0,2951.037037037037,19.0,1397.859649122807
C03,16.0,9.0,0.5625,2014,3,2014Q3,OneBedroom,6.0,1675.0,6.0,1675.0
C03,16.0,9.0,0.5625,2014,3,2014Q3,TwoBedroom,2.0,3025.0,4.0,1512.5
C03,16.0,9.0,0.5625,2014,3,2014Q3,ThreeBedroom,1.0,3500.0,3.0,1166.6666666666667
C03,16.0,9.0,0.5625,2014,3,2014Q3,AllApartments,9.0,2177.777777777778,13.0,1507.6923076923076
C03,16.0,9.0,0.5625,2014,3,2014Q3,SharedApartments,3.0,3183.3333333333335,7.0,1364.2857142857142
C03,42.0,11.0,0.2619047619047619,2014,4,2014Q4,OneBedroom,5.0,1795.0,5.0,1795.0
C03,42.0,11.0,0.2619047619047619,2014,4,2014Q4,TwoBedroom,6.0,2272.0,12.0,1136.0
