index,occurrence_unique_id,occurrence_year,division,homicide_type,occurrence_date,hood_id,neighbourhood,longitude,latitude,object_id,x,y
2682,GO-20211896862,2021,D55,Stabbing,2021-10-03 12:00:00,65,Greenwood-Coxwell (65),-79.32076157,43.67653289,1104,-79.32076157,43.67653288999999
2684,GO-20211971401,2021,D42,Shooting,2021-10-13 12:00:00,132,Malvern (132),-79.20478945,43.79744551,1105,-79.20478945,43.797445509999996
2685,GO-20211987049,2021,D31,Shooting,2021-10-16 12:00:00,27,York University Heights (27),-79.48755122,43.74960771,1106,-79.48755122,43.74960771
2686,GO-20212022276,2021,D31,Shooting,2021-10-21 12:00:00,27,York University Heights (27),-79.48043215,43.75532149,1107,-79.48043215,43.75532148999999
2687,GO-20212037136,2021,D12,Shooting,2021-10-23 12:00:00,110,Keelesdale-Eglinton West (110),-79.47387271,43.69042154,1108,-79.47387271,43.69042154
2688,GO-20212036766,2021,D31,Shooting,2021-10-23 12:00:00,25,Glenfield-Jane Heights (25),-79.51367361,43.75418883,1109,-79.51367361,43.75418883
2689,GO-20212040619,2021,D12,Shooting,2021-10-23 12:00:00,23,Pelmo Park-Humberlea (23),-79.53601349,43.71305284,1110,-79.53601349000002,43.713052839999996
2690,GO-20212048858,2021,D41,Shooting,2021-10-24 12:00:00,120,Clairlea-Birchmount (120),-79.29747446,43.72565086,1111,-79.29747446,43.725650859999995
2691,GO-20212071533,2021,D42,Shooting,2021-10-28 12:00:00,132,Malvern (132),-79.22413428,43.80395767,1112,-79.22413428,43.80395767000001
2692,GO-20212079091,2021,D41,Shooting,2021-10-29 12:00:00,126,Dorset Park (126),-79.28103716,43.76580146,1113,-79.28103715999998,43.765801460000006
2693,GO-20212091136,2021,D31,Other,2021-10-30 12:00:00,25,Glenfield-Jane Heights (25),-79.50024964,43.73863061,1114,-79.50024964,43.73863061
2694,GO-2018725711,2018,D32,Other,2018-04-23 12:00:00,38,Lansing-Westgate (38),-79.41051878,43.75994738,1115,-79.41051878,43.75994737999999
2695,GO-20212177949,2021,D43,Other,2021-11-12 13:00:00,134,Highland Creek (134),-79.16294552,43.79397697,1116,-79.16294552000001,43.79397696999999
2696,GO-20212209204,2021,D33,Stabbing,2021-11-16 13:00:00,45,Parkwoods-Donalda (45),-79.32312436,43.75597836,1117,-79.32312436,43.75597836
2697,GO-20212211875,2021,D43,Shooting,2021-11-16 13:00:00,137,Woburn (137),-79.20474217,43.76396461,1118,-79.20474217,43.76396461000001
2698,GO-20212277790,2021,D42,Shooting,2021-11-26 13:00:00,131,Rouge (131),-79.17579267,43.80656148,1119,-79.17579267,43.80656148
2699,GO-2021961854,2021,D55,Other,2021-05-24 12:00:00,70,South Riverdale (70),-79.35137001,43.66025827,1120,-79.35137000999998,43.660258269999986
2700,GO-20212397941,2021,D42,Shooting,2021-12-13 13:00:00,128,Agincourt South-Malvern West (128),-79.25977154,43.79206024,1121,-79.25977154,43.79206024
2701,GO-20212373251,2021,D53,Stabbing,2021-12-09 13:00:00,104,Mount Pleasant West (104),-79.39186194,43.70556606,1122,-79.39186194,43.70556606000001
2702,GO-20212471927,2021,D31,Shooting,2021-12-23 13:00:00,25,Glenfield-Jane Heights (25),-79.51040848,43.74922746,1123,-79.51040848,43.749227459999986
2703,GO-20212477849,2021,D32,Shooting,2021-12-24 13:00:00,32,Englemount-Lawrence (32),-79.44386942,43.71948624,1124,-79.44386942,43.719486239999995
2704,GO-20212487697,2021,D12,Shooting,2021-12-26 13:00:00,111,Rockcliffe-Smythe (111),-79.48286823,43.67880336,1125,-79.48286823,43.67880336
2705,GO-20212516090,2021,D12,Stabbing,2021-12-31 13:00:00,115,Mount Dennis (115),-79.48563294,43.68508305,1126,-79.48563294,43.685083049999996
1225,GO-20181823974,2018,D31,Shooting,2018-10-02 12:00:00,27,York University Heights (27),-79.49460855,43.77771807,1127,-79.49460855,43.77771806999999
1226,GO-20181827810,2018,D42,Shooting,2018-10-03 12:00:00,118,Tam O'Shanter-Sullivan (118),-79.2993063,43.78359438,1128,-79.2993063,43.78359437999999
1227,GO-20181839683,2018,D55,Other,2018-10-04 12:00:00,70,South Riverdale (70),-79.34740718,43.65941945,1129,-79.34740718,43.65941945
1228,GO-20181879521,2018,D31,Shooting,2018-10-11 12:00:00,26,Downsview-Roding-CFB (26),-79.4901831,43.73471251,1130,-79.49018309999998,43.73471251
1229,GO-20181939006,2018,D41,Stabbing,2018-10-20 12:00:00,124,Kennedy Park (124),-79.26451403,43.73277006,1131,-79.26451403,43.73277006000001
1230,GO-20181923388,2018,D41,Other,2018-10-18 12:00:00,120,Clairlea-Birchmount (120),-79.28668911,43.70008354,1132,-79.28668911,43.70008354
1231,GO-20181887731,2018,D51,Other,2018-10-12 12:00:00,75,Church-Yonge Corridor (75),-79.3771082,43.65650088,1133,-79.3771082,43.65650088
1232,GO-20182096419,2018,D31,Shooting,2018-11-14 13:00:00,23,Pelmo Park-Humberlea (23),-79.5304014,43.71947355,1134,-79.5304014,43.71947354999999
1233,GO-20182124586,2018,D43,Shooting,2018-11-18 13:00:00,136,West Hill (136),-79.18803696,43.76726763,1135,-79.18803696,43.76726763
1234,GO-20182113063,2018,D51,Other,2018-11-16 13:00:00,73,Moss Park (73),-79.36941977,43.65452491,1136,-79.36941977000001,43.65452490999999
1235,GO-20182242344,2018,D51,Stabbing,2018-12-06 13:00:00,73,Moss Park (73),-79.37481095,43.66065384,1137,-79.37481095,43.660653839999995
1236,GO-20182280579,2018,D23,Shooting,2018-12-12 13:00:00,6,Kingsview Village-The Westway (6),-79.54863788,43.70132673,1138,-79.54863788,43.701326729999984
1237,GO-20182315055,2018,D31,Shooting,2018-12-18 13:00:00,24,Black Creek (24),-79.5177342,43.75901653,1139,-79.5177342,43.75901652999999
1238,GO-20182320758,2018,D14,Shooting,2018-12-19 13:00:00,77,Waterfront Communities-The Island (77),-79.39760717,43.64495335,1140,-79.39760716999999,43.644953349999994
1240,GO-20182339244,2018,D23,Shooting,2018-12-21 13:00:00,2,Mount Olive-Silverstone-Jamestown (2),-79.58578825,43.75097753,1141,-79.58578825,43.75097752999999
1241,GO-201930365,2019,D41,Stabbing,2019-01-06 13:00:00,124,Kennedy Park (124),-79.25243361,43.72779384,1142,-79.25243361,43.72779383999998
1242,GO-201954928,2019,D23,Shooting,2019-01-09 13:00:00,4,Rexdale-Kipling (4),-79.55989938,43.7228525,1143,-79.55989938,43.72285249999999
1243,GO-201945560,2019,D41,Stabbing,2019-01-08 13:00:00,120,Clairlea-Birchmount (120),-79.26976822,43.71108054,1144,-79.26976821999999,43.71108053999999
1244,GO-201969065,2019,D41,Shooting,2019-01-12 13:00:00,126,Dorset Park (126),-79.28720757,43.76957807,1145,-79.28720757000002,43.76957807
1245,GO-2019146683,2019,D12,Stabbing,2019-01-24 13:00:00,111,Rockcliffe-Smythe (111),-79.48606292,43.66950439,1146,-79.48606291999998,43.66950439000001
1246,GO-2019244561,2019,D51,Shooting,2019-02-08 13:00:00,73,Moss Park (73),-79.36442266,43.65561541,1147,-79.36442266,43.65561540999999
1247,GO-2019272774,2019,D43,Shooting,2019-02-12 13:00:00,136,West Hill (136),-79.19485322,43.76649368,1148,-79.19485322,43.76649368000001
1248,GO-2019281405,2019,D23,Shooting,2019-02-13 13:00:00,4,Rexdale-Kipling (4),-79.55594468,43.71694966,1149,-79.55594468,43.71694965999999
1249,GO-2019258675,2019,D22,Shooting,2019-02-10 13:00:00,17,Mimico (includes Humber Bay Shores) (17),-79.47893413,43.62369402,1150,-79.47893413,43.62369402
1250,GO-2019349242,2019,D23,Shooting,2019-02-24 13:00:00,2,Mount Olive-Silverstone-Jamestown (2),-79.58033521,43.73496126,1151,-79.58033521,43.73496125999999
1251,GO-2019400418,2019,D53,Other,2019-03-04 13:00:00,104,Mount Pleasant West (104),-79.39118625,43.71112991,1152,-79.39118625,43.71112991
1252,GO-2019449448,2019,D31,Shooting,2019-03-11 12:00:00,26,Downsview-Roding-CFB (26),-79.48582324,43.73817389,1153,-79.48582323999999,43.73817389
1253,GO-2019456465,2019,D11,Other,2019-03-13 12:00:00,91,Weston-Pellam Park (91),-79.45797855,43.66874022,1154,-79.45797855,43.66874022
1254,GO-2019494501,2019,D23,Other,2019-03-18 12:00:00,7,Willowridge-Martingrove-Richview (7),-79.55422326,43.67836082,1155,-79.55422326,43.67836082
1255,GO-2019499554,2019,D11,Shooting,2019-03-19 12:00:00,93,Dovercourt-Wallace Emerson-Junction (93),-79.44957406,43.65871183,1156,-79.44957405999999,43.658711829999994
1257,GO-2019424256,2019,D53,Shooting,2019-03-08 13:00:00,100,Yonge-Eglinton (100),-79.40847575,43.70459942,1157,-79.40847575,43.70459942
1258,GO-2019649220,2019,D52,Stabbing,2019-04-10 12:00:00,76,Bay Street Corridor (76),-79.3802391,43.64865033,1158,-79.3802391,43.648650329999995
1259,GO-2019677551,2019,D12,Stabbing,2019-04-15 12:00:00,110,Keelesdale-Eglinton West (110),-79.47788298,43.68865053,1159,-79.47788298,43.68865052999999
1260,GO-2019716384,2019,D13,Shooting,2019-04-21 12:00:00,107,Oakwood Village (107),-79.43865208,43.69144788,1160,-79.43865207999998,43.69144787999999
1261,GO-2019767371,2019,D43,Shooting,2019-04-28 12:00:00,135,Morningside (135),-79.21296317,43.77465518,1161,-79.21296317000001,43.77465517999999
1262,GO-2019785029,2019,D23,Shooting,2019-05-01 12:00:00,1,West Humber-Clairville (1),-79.59033164,43.73401277,1162,-79.59033163999999,43.734012769999985
1263,GO-2019766762,2019,D22,Other,2019-04-28 12:00:00,11,Eringate-Centennial-West Deane (11),-79.5793401,43.65580364,1163,-79.5793401,43.655803639999995
1264,GO-2019798063,2019,D31,Shooting,2019-05-03 12:00:00,21,Humber Summit (21),-79.56602556,43.76058759,1164,-79.56602555999999,43.760587589999986
1265,GO-2019819986,2019,D43,Stabbing,2019-05-05 12:00:00,140,Guildwood (140),-79.1987031,43.74629744,1165,-79.1987031,43.74629744
1266,GO-2019928762,2019,D14,Other,2019-05-21 12:00:00,93,Dovercourt-Wallace Emerson-Junction (93),-79.43168144,43.66405389,1166,-79.43168143999999,43.66405388999999
1267,GO-20191052988,2019,D52,Stabbing,2019-06-08 12:00:00,76,Bay Street Corridor (76),-79.38702746,43.66853925,1167,-79.38702746,43.66853925
1268,GO-20191039892,2019,D51,Other,2019-06-06 12:00:00,75,Church-Yonge Corridor (75),-79.37321466,43.65372868,1168,-79.37321466,43.65372868
1269,GO-20191198026,2019,D43,Shooting,2019-06-27 12:00:00,136,West Hill (136),-79.18484133,43.7648656,1169,-79.18484133,43.764865599999986
1270,GO-20191213308,2019,D52,Shooting,2019-06-30 12:00:00,77,Waterfront Communities-The Island (77),-79.39281928,43.64732006,1170,-79.39281928,43.64732005999999
1271,GO-20191206091,2019,D12,Shooting,2019-06-29 12:00:00,115,Mount Dennis (115),-79.5039677,43.68889241,1171,-79.50396769999999,43.688892409999994
1272,GO-20191206091,2019,D12,Shooting,2019-06-29 12:00:00,115,Mount Dennis (115),-79.5039677,43.68889241,1172,-79.50396769999999,43.688892409999994
1273,GO-20191191914,2019,D33,Stabbing,2019-06-27 12:00:00,45,Parkwoods-Donalda (45),-79.32037112,43.76077529,1173,-79.32037112,43.76077529
1274,GO-20191226977,2019,D51,Other,2019-07-01 12:00:00,73,Moss Park (73),-79.36941977,43.65452491,1174,-79.36941977000001,43.65452490999999
1275,GO-20191344279,2019,D14,Other,2019-07-18 12:00:00,83,Dufferin Grove (83),-79.43163294,43.66066113,1175,-79.43163294,43.66066113
1276,GO-20191445359,2019,D12,Shooting,2019-08-02 12:00:00,28,Rustic (28),-79.5047176,43.71574209,1176,-79.5047176,43.715742089999985
1277,GO-20191492032,2019,D13,Stabbing,2019-08-07 12:00:00,94,Wychwood (94),-79.42766224,43.68129997,1177,-79.42766224,43.68129997
1278,GO-20191506357,2019,D55,Shooting,2019-08-09 12:00:00,43,Victoria Village (43),-79.29974922,43.7178591,1178,-79.29974922,43.717859100000005
1279,GO-20191558069,2019,D11,Shooting,2019-08-16 12:00:00,87,High Park-Swansea (87),-79.45003169,43.64894777,1179,-79.45003168999999,43.64894776999999
1280,GO-20191595863,2019,D12,Shooting,2019-08-21 12:00:00,115,Mount Dennis (115),-79.5027382,43.6920523,1180,-79.50273820000001,43.6920523
1281,GO-20191581564,2019,D12,Shooting,2019-08-19 12:00:00,23,Pelmo Park-Humberlea (23),-79.53601349,43.71305284,1181,-79.53601349000002,43.713052839999996
1282,GO-20191619393,2019,D31,Shooting,2019-08-25 12:00:00,21,Humber Summit (21),-79.55801745,43.76000003,1182,-79.55801745,43.76000002999999
1283,GO-20191695351,2019,D31,Other,2019-09-04 12:00:00,26,Downsview-Roding-CFB (26),-79.50622791,43.72124427,1183,-79.50622791,43.72124426999999
1284,GO-20191683554,2019,D43,Other,2019-09-03 12:00:00,127,Bendale (127),-79.25152037,43.75428255,1184,-79.25152037,43.75428254999999
1285,GO-2019598298,2019,D42,Other,2019-04-03 12:00:00,118,Tam O'Shanter-Sullivan (118),-79.29003911,43.78725022,1185,-79.29003911,43.78725022
1286,GO-20191745744,2019,D43,Stabbing,2019-09-11 12:00:00,134,Highland Creek (134),-79.17470399,43.79062861,1186,-79.17470399,43.79062860999999
1287,GO-20191782132,2019,D13,Shooting,2019-09-16 12:00:00,31,Yorkdale-Glen Park (31),-79.45314037,43.70698317,1187,-79.45314037,43.706983169999994
1288,GO-20191806337,2019,D42,Shooting,2019-09-19 12:00:00,130,Milliken (130),-79.26036641,43.82071496,1188,-79.26036640999999,43.82071496
1289,GO-20191828916,2019,D41,Other,2019-09-22 12:00:00,126,Dorset Park (126),-79.28637659,43.7710755,1189,-79.28637659,43.7710755
1290,GO-20191840069,2019,D22,Shooting,2019-09-24 12:00:00,13,Etobicoke West Mall (13),-79.56610821,43.65128273,1190,-79.56610820999998,43.651282730000005
1292,GO-20191843578,2019,D51,Other,2019-09-24 12:00:00,76,Bay Street Corridor (76),-79.38565257,43.66756225,1191,-79.38565256999999,43.66756225
1293,GO-20191878460,2019,D23,Shooting,2019-09-29 12:00:00,2,Mount Olive-Silverstone-Jamestown (2),-79.58950179,43.75593284,1192,-79.58950179,43.75593283999999
1294,GO-20191894014,2019,D31,Shooting,2019-10-01 12:00:00,25,Glenfield-Jane Heights (25),-79.51134996,43.75013528,1193,-79.51134996,43.750135279999995
1295,GO-20191894014,2019,D31,Shooting,2019-10-01 12:00:00,25,Glenfield-Jane Heights (25),-79.51134996,43.75013528,1194,-79.51134996,43.750135279999995
1297,GO-20191901852,2019,D52,Stabbing,2019-10-02 12:00:00,76,Bay Street Corridor (76),-79.38476701,43.64766165,1195,-79.38476701,43.647661649999996
1299,GO-20191930830,2019,D55,Other,2019-10-07 12:00:00,60,Woodbine-Lumsden (60),-79.3162282,43.69822334,1196,-79.3162282,43.69822333999999
1300,GO-20191981086,2019,D23,Shooting,2019-10-14 12:00:00,2,Mount Olive-Silverstone-Jamestown (2),-79.58755582,43.73688887,1197,-79.58755582,43.73688887
1301,GO-20192006688,2019,D33,Shooting,2019-10-17 12:00:00,48,Hillcrest Village (48),-79.35807772,43.81114186,1198,-79.35807772,43.81114186
1302,GO-20192021028,2019,D11,Shooting,2019-10-19 12:00:00,87,High Park-Swansea (87),-79.47101519,43.63826102,1199,-79.47101519,43.63826102
1303,GO-20192067798,2019,D53,Other,2019-10-26 12:00:00,104,Mount Pleasant West (104),-79.39083961,43.69949369,1200,-79.39083961,43.69949369
394,1787320,2006,D52,Shooting,2006-10-27 12:00:00,77,Waterfront Communities-The Island (77),-79.38658151,43.64863773,401,-79.38658151,43.64863772999999
395,1470621,2006,D55,Stabbing,2006-11-05 13:00:00,54,O'Connor-Parkview (54),-79.30489867,43.71598673,402,-79.30489867,43.71598673
396,1470621,2006,D55,Stabbing,2006-11-05 13:00:00,54,O'Connor-Parkview (54),-79.30489867,43.71598673,403,-79.30489867,43.71598673
397,1448992,2006,D42,Shooting,2006-11-14 13:00:00,132,Malvern (132),-79.22864719,43.80938762,404,-79.22864719000002,43.80938762000001
398,1945800,2006,D11,Other,2006-11-25 13:00:00,114,Lambton Baby Point (114),-79.4844447,43.64933139,405,-79.4844447,43.64933138999999
399,1796411,2006,D14,Shooting,2006-12-03 13:00:00,77,Waterfront Communities-The Island (77),-79.39388892,43.64273773,406,-79.39388892,43.64273772999999
400,1462848,2006,D42,Other,2006-12-03 13:00:00,132,Malvern (132),-79.19709423,43.79676765,407,-79.19709423,43.79676765
401,1451923,2006,D51,Other,2006-12-20 13:00:00,72,Regent Park (72),-79.35864726,43.66241529,408,-79.35864726,43.662415289999984
402,1501929,2006,D14,Shooting,2006-12-25 13:00:00,85,South Parkdale (85),-79.42733544,43.63896,409,-79.42733544,43.63895999999999
403,1490523,2006,D23,Stabbing,2006-12-26 13:00:00,1,West Humber-Clairville (1),-79.57343537,43.72575202,410,-79.57343537000001,43.725752019999995
404,1932560,2006,D31,Shooting,2006-12-27 13:00:00,24,Black Creek (24),-79.5187813,43.7619181,411,-79.51878130000001,43.76191810000001
405,1904938,2006,D22,Other,2006-10-06 12:00:00,14,Islington-City Centre West (14),-79.56010921,43.6473971,412,-79.56010921,43.647397099999985
406,1875060,2007,D42,Shooting,2007-01-01 13:00:00,132,Malvern (132),-79.2281779,43.79999192,413,-79.2281779,43.79999192
407,1763040,2007,D55,Shooting,2007-01-11 13:00:00,44,Flemingdon Park (44),-79.32445636,43.71236391,414,-79.32445636000001,43.71236391
408,1441479,2007,D12,Other,2007-01-11 13:00:00,113,Weston (113),-79.51532571,43.69982144,415,-79.51532571000001,43.69982144
409,1993783,2007,D42,Shooting,2007-01-14 13:00:00,128,Agincourt South-Malvern West (128),-79.26540079,43.78103935,416,-79.26540079,43.78103935
410,1492036,2007,D12,Stabbing,2007-01-20 13:00:00,111,Rockcliffe-Smythe (111),-79.47773655,43.67801895,417,-79.47773655,43.67801894999999
411,1925141,2007,D43,Shooting,2007-02-04 13:00:00,123,Cliffcrest (123),-79.22786781,43.72243624,418,-79.22786780999999,43.72243624
412,1896894,2007,D31,Stabbing,2007-02-14 13:00:00,26,Downsview-Roding-CFB (26),-79.51316419,43.72551677,419,-79.51316418999998,43.72551676999999
413,2061133,2007,D41,Stabbing,2007-03-09 13:00:00,120,Clairlea-Birchmount (120),-79.29142356,43.72699591,420,-79.29142355999998,43.72699590999999
414,2065992,2007,D31,Shooting,2007-03-15 12:00:00,22,Humbermede (22),-79.54833253,43.74877881,421,-79.54833252999998,43.74877880999999
415,1564750,2007,D13,Shooting,2007-03-17 12:00:00,107,Oakwood Village (107),-79.44080538,43.69265471,422,-79.44080538,43.69265470999999
416,1438873,2007,D32,Other,2007-03-28 12:00:00,51,Willowdale East (51),-79.41227445,43.78047607,423,-79.41227445,43.78047606999999
417,2090220,2007,D31,Stabbing,2007-04-02 12:00:00,25,Glenfield-Jane Heights (25),-79.51665231,43.75185692,424,-79.51665231,43.75185692
418,2072766,2007,D51,Shooting,2007-04-04 12:00:00,71,Cabbagetown-South St.James Town (71),-79.36952193,43.66817448,425,-79.36952192999999,43.66817447999999
419,1447527,2007,D22,Shooting,2007-04-05 12:00:00,2,Mount Olive-Silverstone-Jamestown (2),-79.58705964,43.75362093,426,-79.58705964,43.75362093
420,1606685,2007,D43,Other,2007-04-06 12:00:00,137,Woburn (137),-79.22909022,43.76100951,427,-79.22909022000002,43.76100951
421,2086798,2007,D32,Stabbing,2007-04-09 12:00:00,33,Clanton Park (33),-79.44049289,43.75512241,428,-79.44049289000002,43.75512241
422,1842715,2007,D43,Shooting,2007-04-12 12:00:00,70,South Riverdale (70),-79.35429893,43.66504781,429,-79.35429893,43.66504780999999
423,2003231,2007,D41,Stabbing,2007-04-13 12:00:00,124,Kennedy Park (124),-79.26325026,43.73333453,430,-79.26325026,43.73333453
424,2178693,2007,D31,Shooting,2007-04-21 12:00:00,26,Downsview-Roding-CFB (26),-79.5276421,43.7166963,431,-79.5276421,43.71669629999999
425,2021610,2007,D55,Stabbing,2007-04-22 12:00:00,68,North Riverdale (68),-79.35070987,43.67779387,432,-79.35070986999999,43.67779387
426,1971014,2007,D51,Other,2007-04-29 12:00:00,76,Bay Street Corridor (76),-79.38674812,43.67022634,433,-79.38674812,43.670226339999985
427,2198590,2007,D42,Shooting,2007-05-09 12:00:00,131,Rouge (131),-79.17945633,43.80427664,434,-79.17945633,43.804276639999976
428,2226769,2007,D23,Other,2007-05-14 12:00:00,5,Elms-Old Rexdale (5),-79.55204935,43.7267404,435,-79.55204934999999,43.726740400000004
429,2163954,2007,D53,Shooting,2007-05-18 12:00:00,99,Mount Pleasant East (99),-79.38883839,43.70865511,436,-79.38883839,43.708655109999995
430,2044021,2007,D31,Shooting,2007-05-21 12:00:00,22,Humbermede (22),-79.54009233,43.74179496,437,-79.54009233,43.74179496
431,1902458,2007,D31,Shooting,2007-05-23 12:00:00,42,Banbury-Don Mills (42),-79.34952647,43.75179733,438,-79.34952647,43.75179733
432,2151831,2007,D14,Shooting,2007-05-20 12:00:00,78,Kensington-Chinatown (78),-79.40127221,43.64967221,439,-79.40127221,43.64967221
433,2226684,2007,D55,Other,2007-05-26 12:00:00,77,Waterfront Communities-The Island (77),-79.3627004,43.65156829,440,-79.3627004,43.65156829
434,2243955,2007,D33,Stabbing,2007-06-05 12:00:00,45,Parkwoods-Donalda (45),-79.31866636,43.75992449,441,-79.31866636,43.759924489999996
435,2066379,2007,D23,Shooting,2007-06-09 12:00:00,2,Mount Olive-Silverstone-Jamestown (2),-79.57827059,43.7355062,442,-79.57827059,43.7355062
436,2055785,2007,D14,Other,2007-05-30 12:00:00,78,Kensington-Chinatown (78),-79.39801041,43.65294362,443,-79.39801041000001,43.65294362
437,2127704,2007,D13,Other,2007-06-17 12:00:00,109,Caledonia-Fairbank (109),-79.45923368,43.68928292,444,-79.45923368,43.68928291999998
438,2149719,2007,D43,Other,2007-05-08 12:00:00,135,Morningside (135),-79.2049343,43.78259962,445,-79.2049343,43.782599619999985
439,2064605,2007,D42,Stabbing,2007-06-25 12:00:00,131,Rouge (131),-79.21787789,43.82286837,446,-79.21787789,43.82286836999999
440,2315548,2007,D51,Stabbing,2007-06-29 12:00:00,73,Moss Park (73),-79.36597615,43.65944077,447,-79.36597615,43.659440769999996
441,2122523,2007,D42,Shooting,2007-07-04 12:00:00,131,Rouge (131),-79.15380976,43.79764408,448,-79.15380976,43.79764408
442,2126683,2007,D43,Stabbing,2007-07-07 12:00:00,136,West Hill (136),-79.1947012,43.76201197,449,-79.19470119999998,43.762011969999996
443,2304950,2007,D32,Shooting,2007-07-03 12:00:00,31,Yorkdale-Glen Park (31),-79.44932805,43.72085817,450,-79.44932805,43.72085817
444,2043425,2007,D43,Stabbing,2007-07-17 12:00:00,137,Woburn (137),-79.23293774,43.77954305,451,-79.23293774,43.77954305000001
445,2226971,2007,D13,Shooting,2007-07-21 12:00:00,107,Oakwood Village (107),-79.44026354,43.69233822,452,-79.44026354,43.692338219999996
446,2162156,2007,D31,Shooting,2007-07-22 12:00:00,25,Glenfield-Jane Heights (25),-79.50500677,43.74012808,453,-79.50500677,43.74012807999999
447,2096282,2007,D51,Shooting,2007-07-22 12:00:00,74,North St.James Town (74),-79.37575001,43.6696557,454,-79.37575001,43.66965569999999
448,2253925,2007,D52,Shooting,2007-07-22 12:00:00,77,Waterfront Communities-The Island (77),-79.38864414,43.64819947,455,-79.38864414,43.648199469999994
449,2314144,2007,D42,Shooting,2007-07-28 12:00:00,131,Rouge (131),-79.21186684,43.81843996,456,-79.21186684,43.81843995999999
450,2133216,2007,D11,Other,2007-07-28 12:00:00,90,Junction Area (90),-79.46451935,43.66540489,457,-79.46451935000002,43.66540488999999
451,2177286,2007,D23,Shooting,2007-07-30 12:00:00,1,West Humber-Clairville (1),-79.59350023,43.73377335,458,-79.59350023,43.73377335000001
452,2344083,2007,D43,Stabbing,2007-07-29 12:00:00,138,Eglinton East (138),-79.23832126,43.73885196,459,-79.23832126,43.73885195999999
453,2082431,2007,D51,Shooting,2007-08-04 12:00:00,72,Regent Park (72),-79.3622939,43.66297124,460,-79.3622939,43.66297123999998
454,2187991,2007,D14,Stabbing,2007-08-09 12:00:00,82,Niagara (82),-79.41121981,43.6457475,461,-79.41121981,43.6457475
455,2383826,2007,D53,Stabbing,2007-08-22 12:00:00,55,Thorncliffe Park (55),-79.34658826,43.70321193,462,-79.34658826,43.703211929999995
456,2425942,2007,D22,Stabbing,2007-02-22 13:00:00,14,Islington-City Centre West (14),-79.55565294,43.64152153,463,-79.55565294,43.64152152999999
457,2077377,2007,D11,Shooting,2007-08-26 12:00:00,121,Oakridge (121),-79.28404001,43.69394269,464,-79.28404001,43.69394269
458,2421599,2007,D41,Other,2007-08-22 12:00:00,123,Cliffcrest (123),-79.22908163,43.72798391,465,-79.22908163000001,43.72798390999999
459,2442324,2007,D42,Other,2007-08-31 12:00:00,129,Agincourt North (129),-79.28336,43.80508706,466,-79.28336,43.80508705999999
460,2265196,2007,D41,Stabbing,2007-09-11 12:00:00,126,Dorset Park (126),-79.28140174,43.74817775,467,-79.28140174,43.74817775
461,2479780,2007,D13,Other,2007-09-07 12:00:00,107,Oakwood Village (107),-79.44147728,43.68305258,468,-79.44147728,43.68305257999999
462,2426042,2007,D31,Shooting,2007-08-16 12:00:00,24,Black Creek (24),-79.52036423,43.76882728,469,-79.52036423,43.76882728
463,2373579,2007,D31,Other,2007-09-11 12:00:00,113,Weston (113),-79.5047929,43.70664667,470,-79.5047929,43.70664666999999
464,2304687,2007,D52,Shooting,2007-09-19 12:00:00,76,Bay Street Corridor (76),-79.38207764,43.65909609,471,-79.38207764,43.65909609
465,2430194,2007,D33,Other,2007-09-25 12:00:00,45,Parkwoods-Donalda (45),-79.34460872,43.76463793,472,-79.34460872000001,43.76463792999999
466,2373602,2007,D31,Shooting,2007-09-28 12:00:00,25,Glenfield-Jane Heights (25),-79.51703417,43.75485496,473,-79.51703417,43.754854959999996
467,2539175,2007,D31,Stabbing,2007-10-02 12:00:00,26,Downsview-Roding-CFB (26),-79.49073588,43.73737227,474,-79.49073588,43.737372269999995
468,2432106,2007,D12,Shooting,2007-10-06 12:00:00,111,Rockcliffe-Smythe (111),-79.48835408,43.67138165,475,-79.48835408,43.671381649999994
469,2424127,2007,D13,Shooting,2007-10-08 12:00:00,94,Wychwood (94),-79.43125439,43.68052668,476,-79.43125439,43.68052667999999
470,1902459,2007,D31,Shooting,2007-10-09 12:00:00,25,Glenfield-Jane Heights (25),-79.51134996,43.75013528,477,-79.51134996,43.750135279999995
471,2421605,2007,D41,Shooting,2007-10-14 12:00:00,119,Wexford/Maryvale (119),-79.31011238,43.75702327,478,-79.31011238,43.75702327
472,2538165,2007,D33,Other,2007-10-18 12:00:00,48,Hillcrest Village (48),-79.36184545,43.80908142,479,-79.36184545000002,43.80908142
473,2371208,2007,D55,Shooting,2007-10-21 12:00:00,68,North Riverdale (68),-79.35287062,43.6661603,480,-79.35287062,43.666160299999994
474,2404032,2007,D22,Shooting,2007-10-27 12:00:00,14,Islington-City Centre West (14),-79.53051737,43.6467751,481,-79.53051736999998,43.6467751
475,2357094,2007,D41,Other,2007-09-01 12:00:00,120,Clairlea-Birchmount (120),-79.2873979,43.70793718,482,-79.2873979,43.707937179999995
476,2345705,2007,D31,Stabbing,2007-11-03 12:00:00,25,Glenfield-Jane Heights (25),-79.5156441,43.74914839,483,-79.5156441,43.74914839000001
477,2403226,2007,D51,Shooting,2007-11-06 13:00:00,73,Moss Park (73),-79.36691319,43.65649967,484,-79.36691319,43.656499669999995
478,2528917,2007,D42,Shooting,2007-11-23 13:00:00,118,Tam O'Shanter-Sullivan (118),-79.2993063,43.78359438,485,-79.2993063,43.78359437999999
