index,occurrence_unique_id,occurrence_date,occurrence_year,occurrence_month,occurrence_dayofweek,occurrence_hour,time_range,division,death,injuries,hood_id,neighbourhood,longitude,latitude,object_id,x,y
1746,GO-20114138631,2011-08-02 12:00:00,2011,August,Tuesday,5.0,Night,D31,0,0,22,Humbermede (22),-79.55759297,43.74879602,1846,-79.55759297,43.74879602000001
1747,GO-20114106412,2011-08-02 12:00:00,2011,August,Tuesday,4.0,Night,D14,0,0,85,South Parkdale (85),-79.42812817,43.63094724,1847,-79.42812817,43.63094723999999
1748,GO-20113588251,2011-08-06 12:00:00,2011,August,Saturday,3.0,Night,D52,0,0,77,Waterfront Communities-The Island (77),-79.38658151,43.64863773,1848,-79.38658151,43.64863772999999
1749,GO-20114119640,2011-08-08 12:00:00,2011,August,Monday,23.0,Evening,D14,0,0,95,Annex (95),-79.41218524,43.67033747,1849,-79.41218524,43.67033746999999
1750,GO-20113855087,2011-08-19 12:00:00,2011,August,Friday,21.0,Evening,D55,0,0,54,O'Connor-Parkview (54),-79.30153584,43.71530584,1850,-79.30153584,43.71530584
1751,GO-20114213473,2011-08-20 12:00:00,2011,August,Saturday,19.0,Evening,D23,0,0,2,Mount Olive-Silverstone-Jamestown (2),-79.58637766,43.73250887,1851,-79.58637766,43.73250886999999
1752,GO-20114082526,2011-08-20 12:00:00,2011,August,Saturday,0.0,Night,D31,1,1,26,Downsview-Roding-CFB (26),-79.49420269,43.74310665,1852,-79.49420269,43.74310665000001
1753,GO-20114122751,2011-08-20 12:00:00,2011,August,Saturday,3.0,Night,D23,0,1,1,West Humber-Clairville (1),-79.59941174,43.73091013,1853,-79.59941174,43.73091012999999
1754,GO-20114137826,2011-08-20 12:00:00,2011,August,Saturday,3.0,Night,D31,0,0,111,Rockcliffe-Smythe (111),-79.49611237,43.67724251,1854,-79.49611237000002,43.67724251
1755,GO-20114131492,2011-08-23 12:00:00,2011,August,Tuesday,1.0,Night,D32,1,0,33,Clanton Park (33),-79.43640521,43.7412202,1855,-79.43640521,43.74122019999999
1756,GO-20114130965,2011-08-26 12:00:00,2011,August,Friday,22.0,Evening,D23,0,0,2,Mount Olive-Silverstone-Jamestown (2),-79.58812551,43.74631642,1856,-79.58812551,43.74631641999999
1757,GO-20113721549,2011-08-27 12:00:00,2011,August,Saturday,21.0,Evening,D11,1,0,114,Lambton Baby Point (114),-79.50146561,43.66488611,1857,-79.50146561,43.66488611
1758,GO-20114133510,2011-08-27 12:00:00,2011,August,Saturday,20.0,Evening,D31,0,1,27,York University Heights (27),-79.49219989,43.74459903,1858,-79.49219989,43.744599029999996
1759,GO-20114105940,2011-08-27 12:00:00,2011,August,Saturday,18.0,Evening,D41,0,1,125,Ionview (125),-79.27116968,43.73143339,1859,-79.27116967999999,43.73143338999999
1760,GO-20114126006,2011-08-29 12:00:00,2011,August,Monday,17.0,Afternoon,D33,0,0,43,Victoria Village (43),-79.30434616,43.72889221,1860,-79.30434615999998,43.72889220999999
1761,GO-20114130349,2011-08-29 12:00:00,2011,August,Monday,21.0,Evening,D23,0,1,2,Mount Olive-Silverstone-Jamestown (2),-79.58755582,43.73688887,1861,-79.58755582,43.73688887
1762,GO-20114200427,2011-08-30 12:00:00,2011,August,Tuesday,21.0,Evening,D32,0,0,36,Newtonbrook West (36),-79.44106756,43.79230201,1862,-79.44106756,43.79230200999999
1763,GO-20113864210,2011-08-30 12:00:00,2011,August,Tuesday,17.0,Afternoon,D55,0,1,44,Flemingdon Park (44),-79.33795959,43.7180051,1863,-79.33795958999998,43.718005100000006
1764,GO-20114213482,2011-08-31 12:00:00,2011,August,Wednesday,22.0,Evening,D23,0,1,6,Kingsview Village-The Westway (6),-79.5556145,43.69791205,1864,-79.5556145,43.697912050000006
1765,GO-20114160869,2011-09-03 12:00:00,2011,September,Saturday,0.0,Night,D23,0,0,1,West Humber-Clairville (1),-79.56666332,43.71170516,1865,-79.56666332000002,43.711705159999994
1766,GO-20114201942,2011-09-03 12:00:00,2011,September,Saturday,23.0,Evening,D43,0,2,137,Woburn (137),-79.2288903,43.77563674,1866,-79.2288903,43.775636739999996
1767,GO-20114183882,2011-09-04 12:00:00,2011,September,Sunday,0.0,Night,D43,0,3,137,Woburn (137),-79.20880342,43.76334495,1867,-79.20880342,43.76334494999999
1768,GO-20113794255,2011-09-04 12:00:00,2011,September,Sunday,1.0,Night,D12,0,1,110,Keelesdale-Eglinton West (110),-79.47036219,43.69122583,1868,-79.47036219000002,43.69122582999999
1769,GO-20114136256,2011-09-06 12:00:00,2011,September,Tuesday,21.0,Evening,D12,0,1,111,Rockcliffe-Smythe (111),-79.48210041,43.68063272,1869,-79.48210041000002,43.68063271999999
1770,GO-20114118090,2011-09-08 12:00:00,2011,September,Thursday,0.0,Night,D31,0,0,25,Glenfield-Jane Heights (25),-79.51919844,43.7528724,1870,-79.51919843999998,43.7528724
1771,GO-20114133521,2011-09-09 12:00:00,2011,September,Friday,19.0,Evening,D31,0,0,21,Humber Summit (21),-79.55947089,43.75074185,1871,-79.55947089,43.75074184999998
1772,GO-20114213495,2011-09-10 12:00:00,2011,September,Saturday,9.0,Morning,D31,0,0,3,Thistletown-Beaumond Heights (3),-79.56858062,43.74624912,1872,-79.56858062000002,43.74624912
1773,GO-20114220115,2011-09-14 12:00:00,2011,September,Wednesday,15.0,Afternoon,D31,0,0,22,Humbermede (22),-79.54156856,43.74823463,1873,-79.54156856000002,43.74823462999999
1774,GO-20114009508,2011-09-15 12:00:00,2011,September,Thursday,22.0,Evening,D55,0,2,64,Woodbine Corridor (64),-79.31180249,43.68342414,1874,-79.31180249,43.68342414
1775,GO-20114196400,2011-09-16 12:00:00,2011,September,Friday,6.0,Morning,D43,0,1,120,Clairlea-Birchmount (120),-79.29142356,43.72699591,1875,-79.29142355999998,43.72699590999999
1776,GO-20114128952,2011-09-16 12:00:00,2011,September,Friday,20.0,Evening,D23,0,0,2,Mount Olive-Silverstone-Jamestown (2),-79.58527088,43.73226071,1876,-79.58527088000001,43.732260709999984
1777,GO-20114203478,2011-09-17 12:00:00,2011,September,Saturday,21.0,Evening,D23,0,0,5,Elms-Old Rexdale (5),-79.54949818,43.72765066,1877,-79.54949817999999,43.727650659999995
1778,GO-20113156934,2011-09-17 12:00:00,2011,September,Saturday,4.0,Night,D41,1,0,120,Clairlea-Birchmount (120),-79.26809008,43.70699821,1878,-79.26809008,43.70699821
1779,GO-20114093447,2011-09-18 12:00:00,2011,September,Sunday,13.0,Afternoon,D32,0,1,32,Englemount-Lawrence (32),-79.44176294,43.73096594,1879,-79.44176294,43.73096594
1780,GO-20114161290,2011-09-23 12:00:00,2011,September,Friday,19.0,Evening,D32,0,0,31,Yorkdale-Glen Park (31),-79.46047323,43.72188256,1880,-79.46047323,43.72188256
1781,GO-20114196847,2011-09-25 12:00:00,2011,September,Sunday,17.0,Afternoon,D32,0,1,31,Yorkdale-Glen Park (31),-79.44932805,43.72085817,1881,-79.44932805,43.72085817
1782,GO-20113921262,2011-09-27 12:00:00,2011,September,Tuesday,8.0,Morning,D43,0,0,137,Woburn (137),-79.21100949,43.76286448,1882,-79.21100949,43.762864480000005
1783,GO-20114262313,2011-09-27 12:00:00,2011,September,Tuesday,9.0,Morning,D42,0,1,NSA,NSA,0.0,0.0,1883,0.0,0.0
1784,GO-20113803218,2011-09-28 12:00:00,2011,September,Wednesday,20.0,Evening,D23,0,0,2,Mount Olive-Silverstone-Jamestown (2),-79.59140609,43.74621435,1884,-79.59140609000002,43.746214349999995
1785,GO-20114136529,2011-10-02 12:00:00,2011,October,Sunday,3.0,Night,D14,1,0,81,Trinity-Bellwoods (81),-79.41589897,43.64718351,1885,-79.41589897,43.64718351
1786,GO-20114184029,2011-10-07 12:00:00,2011,October,Friday,18.0,Evening,D42,0,0,130,Milliken (130),-79.30148897,43.82497746,1886,-79.30148896999998,43.82497746
1787,GO-20114236066,2011-10-08 12:00:00,2011,October,Saturday,22.0,Evening,D31,0,0,26,Downsview-Roding-CFB (26),-79.4872334,43.73750779,1887,-79.4872334,43.73750779
1788,GO-20114284045,2011-10-08 12:00:00,2011,October,Saturday,0.0,Night,D12,0,1,110,Keelesdale-Eglinton West (110),-79.46968208,43.69136232,1888,-79.46968208,43.69136232
1789,GO-20114191170,2011-10-09 12:00:00,2011,October,Sunday,23.0,Evening,D14,0,2,82,Niagara (82),-79.41080007,43.64471563,1889,-79.41080007,43.64471563
1790,GO-20114188529,2011-10-09 12:00:00,2011,October,Sunday,15.0,Afternoon,D31,0,0,25,Glenfield-Jane Heights (25),-79.50684467,43.74032482,1890,-79.50684466999999,43.74032482
1791,GO-20113887747,2011-10-09 12:00:00,2011,October,Sunday,23.0,Evening,D55,1,0,43,Victoria Village (43),-79.29924592,43.71667004,1891,-79.29924592000002,43.71667003999999
1792,GO-20114171910,2011-10-14 12:00:00,2011,October,Friday,18.0,Evening,D31,0,1,25,Glenfield-Jane Heights (25),-79.50801565,43.74807862,1892,-79.50801565,43.74807862
1793,GO-20114156058,2011-10-14 12:00:00,2011,October,Friday,15.0,Afternoon,D55,1,0,61,Taylor-Massey (61),-79.30056835,43.69437813,1893,-79.30056835,43.69437813
1794,GO-20114244358,2011-10-15 12:00:00,2011,October,Saturday,1.0,Night,D31,1,0,24,Black Creek (24),-79.50983712,43.76343195,1894,-79.50983712,43.76343195
1795,GO-20114113228,2011-10-15 12:00:00,2011,October,Saturday,2.0,Night,D31,0,1,23,Pelmo Park-Humberlea (23),-79.53818881,43.73374801,1895,-79.53818881,43.73374800999999
1796,GO-20114215118,2011-10-16 12:00:00,2011,October,Sunday,19.0,Evening,D31,0,0,25,Glenfield-Jane Heights (25),-79.51040848,43.74922746,1896,-79.51040848,43.749227459999986
1797,GO-20113968882,2011-10-17 12:00:00,2011,October,Monday,19.0,Evening,D31,0,0,25,Glenfield-Jane Heights (25),-79.50336044,43.74107688,1897,-79.50336044,43.741076879999994
1798,GO-20114232954,2011-10-18 12:00:00,2011,October,Tuesday,17.0,Afternoon,D33,0,1,47,Don Valley Village (47),-79.35939843,43.78929932,1898,-79.35939843,43.78929932
1799,GO-20114128984,2011-10-18 12:00:00,2011,October,Tuesday,21.0,Evening,D23,0,0,2,Mount Olive-Silverstone-Jamestown (2),-79.58812551,43.74631642,1899,-79.58812551,43.74631641999999
1800,GO-20114220209,2011-10-18 12:00:00,2011,October,Tuesday,1.0,Night,D23,0,0,2,Mount Olive-Silverstone-Jamestown (2),-79.58637766,43.73250887,1900,-79.58637766,43.73250886999999
1201,GO-20093059924,2009-05-14 12:00:00,2009,May,Thursday,21.0,Evening,D55,0,0,54,O'Connor-Parkview (54),-79.3059261,43.71427823,1901,-79.3059261,43.714278229999984
1202,GO-20093148280,2009-05-14 12:00:00,2009,May,Thursday,23.0,Evening,D31,0,1,27,York University Heights (27),-79.49975858,43.77435025,1902,-79.49975858,43.77435025
1203,GO-20093221294,2009-05-17 12:00:00,2009,May,Sunday,0.0,Night,D31,0,0,24,Black Creek (24),-79.51472666,43.76721178,1903,-79.51472666,43.76721178
1204,GO-20093352031,2009-05-18 12:00:00,2009,May,Monday,23.0,Evening,D42,0,1,23,Pelmo Park-Humberlea (23),-79.50770752,43.71737949,1904,-79.50770752,43.71737949
1205,GO-20093327806,2009-05-19 12:00:00,2009,May,Tuesday,22.0,Evening,D31,0,2,23,Pelmo Park-Humberlea (23),-79.52634819,43.71518112,1905,-79.52634819,43.71518111999999
1206,GO-20093326186,2009-05-20 12:00:00,2009,May,Wednesday,23.0,Evening,D32,0,1,121,Oakridge (121),-79.285359,43.69699745,1906,-79.285359,43.696997449999984
1207,GO-20093354940,2009-05-21 12:00:00,2009,May,Thursday,19.0,Evening,D12,0,1,113,Weston (113),-79.51532571,43.69982144,1907,-79.51532571000001,43.69982144
1208,GO-20093369098,2009-05-23 12:00:00,2009,May,Saturday,21.0,Evening,D43,0,0,135,Morningside (135),-79.1953916,43.78482868,1908,-79.1953916,43.78482867999999
1209,GO-20092689899,2009-05-26 12:00:00,2009,May,Tuesday,12.0,Afternoon,D43,0,0,136,West Hill (136),-79.18682531,43.77061047,1909,-79.18682531,43.77061047
1210,GO-20093378184,2009-05-27 12:00:00,2009,May,Wednesday,18.0,Evening,D12,0,1,110,Keelesdale-Eglinton West (110),-79.47502356,43.69016583,1910,-79.47502356,43.69016582999999
1211,GO-20093227090,2009-05-29 12:00:00,2009,May,Friday,2.0,Night,D43,0,0,137,Woburn (137),-79.23522673,43.75772044,1911,-79.23522673,43.75772044000001
1212,GO-20093131899,2009-05-30 12:00:00,2009,May,Saturday,17.0,Afternoon,D31,0,0,29,Maple Leaf (29),-79.47711002,43.71000528,1912,-79.47711002,43.71000527999999
1213,GO-20093206968,2009-05-31 12:00:00,2009,May,Sunday,2.0,Night,D23,0,1,5,Elms-Old Rexdale (5),-79.54949818,43.72765066,1913,-79.54949817999999,43.727650659999995
1214,GO-20093356983,2009-06-04 12:00:00,2009,June,Thursday,14.0,Afternoon,D43,0,1,123,Cliffcrest (123),-79.23876584,43.71958125,1914,-79.23876584,43.71958125
1215,GO-20093323835,2009-06-05 12:00:00,2009,June,Friday,9.0,Morning,D23,0,1,2,Mount Olive-Silverstone-Jamestown (2),-79.60114677,43.75671936,1915,-79.60114677,43.75671935999999
1216,GO-20093343561,2009-06-05 12:00:00,2009,June,Friday,19.0,Evening,D23,0,0,6,Kingsview Village-The Westway (6),-79.55521943,43.69262279,1916,-79.55521943,43.692622789999994
1217,GO-20093360824,2009-06-06 12:00:00,2009,June,Saturday,1.0,Night,D31,0,0,26,Downsview-Roding-CFB (26),-79.51038627,43.72477325,1917,-79.51038627,43.72477325
1218,GO-20093437668,2009-06-07 12:00:00,2009,June,Sunday,3.0,Night,D31,0,0,25,Glenfield-Jane Heights (25),-79.51644975,43.75250954,1918,-79.51644975,43.75250954
1219,GO-20093240636,2009-06-07 12:00:00,2009,June,Sunday,23.0,Evening,D12,0,1,29,Maple Leaf (29),-79.47802246,43.70866018,1919,-79.47802246,43.70866017999999
1220,GO-20093250594,2009-06-08 12:00:00,2009,June,Monday,22.0,Evening,D23,0,0,6,Kingsview Village-The Westway (6),-79.5495297,43.70328414,1920,-79.5495297,43.703284139999994
1221,GO-20093413041,2009-06-09 12:00:00,2009,June,Tuesday,22.0,Evening,D55,0,1,62,East End-Danforth (62),-79.3017916,43.68814492,1921,-79.30179159999999,43.68814491999999
1222,GO-20093318591,2009-06-09 12:00:00,2009,June,Tuesday,18.0,Evening,D55,0,1,44,Flemingdon Park (44),-79.32961375,43.71531155,1922,-79.32961375,43.71531155
1223,GO-20093148813,2009-06-13 12:00:00,2009,June,Saturday,16.0,Afternoon,D43,0,1,139,Scarborough Village (139),-79.21781046,43.74065742,1923,-79.21781046,43.74065741999999
1224,GO-20093205441,2009-06-14 12:00:00,2009,June,Sunday,5.0,Night,D51,0,0,72,Regent Park (72),-79.35842146,43.66188892,1924,-79.35842146,43.661888919999996
1225,GO-20093198547,2009-06-16 12:00:00,2009,June,Tuesday,21.0,Evening,D12,0,3,30,Brookhaven-Amesbury (30),-79.4718694,43.71030326,1925,-79.47186940000002,43.71030326000001
1226,GO-20092414756,2009-06-17 12:00:00,2009,June,Wednesday,23.0,Evening,D23,0,0,NSA,NSA,0.0,0.0,1926,0.0,0.0
1227,GO-20093223809,2009-06-18 12:00:00,2009,June,Thursday,2.0,Night,D23,0,0,6,Kingsview Village-The Westway (6),-79.55211794,43.69579839,1927,-79.55211794,43.69579839
1228,GO-20093438679,2009-06-21 12:00:00,2009,June,Sunday,4.0,Night,D31,0,0,24,Black Creek (24),-79.51542321,43.75786892,1928,-79.51542321,43.75786892
1229,GO-20093329730,2009-06-29 12:00:00,2009,June,Monday,20.0,Evening,D12,0,1,110,Keelesdale-Eglinton West (110),-79.46765674,43.69171645,1929,-79.46765673999998,43.69171645
1230,GO-20092863500,2009-07-01 12:00:00,2009,July,Wednesday,2.0,Night,D41,0,1,126,Dorset Park (126),-79.2822164,43.76942091,1930,-79.28221639999998,43.769420909999994
1231,GO-20093311438,2009-07-01 12:00:00,2009,July,Wednesday,22.0,Evening,D32,0,2,32,Englemount-Lawrence (32),-79.43879738,43.73188521,1931,-79.43879738,43.731885209999994
1232,GO-20093480685,2009-07-01 12:00:00,2009,July,Wednesday,4.0,Night,D23,0,2,6,Kingsview Village-The Westway (6),-79.54669324,43.69705191,1932,-79.54669324,43.69705190999999
1233,GO-20093473116,2009-07-02 12:00:00,2009,July,Thursday,20.0,Evening,D33,0,0,52,Bayview Village (52),-79.36634407,43.77617067,1933,-79.36634407,43.77617067
1234,GO-20093396056,2009-07-08 12:00:00,2009,July,Wednesday,23.0,Evening,D23,0,1,1,West Humber-Clairville (1),-79.59102348,43.7317741,1934,-79.59102348,43.7317741
1235,GO-20093254284,2009-07-11 12:00:00,2009,July,Saturday,14.0,Afternoon,D55,0,0,64,Woodbine Corridor (64),-79.32085134,43.68394391,1935,-79.32085134,43.68394391000001
1236,GO-20093477760,2009-07-12 12:00:00,2009,July,Sunday,23.0,Evening,D13,0,0,107,Oakwood Village (107),-79.44080538,43.69265471,1936,-79.44080538,43.69265470999999
1237,GO-20093369901,2009-07-13 12:00:00,2009,July,Monday,3.0,Night,D52,0,1,77,Waterfront Communities-The Island (77),-79.39204821,43.64885072,1937,-79.39204821,43.64885071999999
1238,GO-20093448905,2009-07-14 12:00:00,2009,July,Tuesday,20.0,Evening,D55,0,0,65,Greenwood-Coxwell (65),-79.32621386,43.67476354,1938,-79.32621386,43.67476354
1239,GO-20093476346,2009-07-14 12:00:00,2009,July,Tuesday,0.0,Night,D11,0,1,87,High Park-Swansea (87),-79.46987589,43.63721096,1939,-79.46987589,43.63721096
1240,GO-20093299895,2009-07-15 12:00:00,2009,July,Wednesday,17.0,Afternoon,D32,0,1,31,Yorkdale-Glen Park (31),-79.45071168,43.72192081,1940,-79.45071168,43.72192081
1241,GO-20093478693,2009-07-16 12:00:00,2009,July,Thursday,19.0,Evening,D23,0,0,22,Humbermede (22),-79.53622272,43.75329134,1941,-79.53622272,43.75329133999998
1242,GO-20093456752,2009-07-16 12:00:00,2009,July,Thursday,22.0,Evening,D42,0,1,132,Malvern (132),-79.21116678,43.81185502,1942,-79.21116678,43.811855019999996
1243,GO-20093269030,2009-07-17 12:00:00,2009,July,Friday,19.0,Evening,D43,0,1,127,Bendale (127),-79.25598279,43.75607441,1943,-79.25598279,43.75607440999999
1244,GO-20093464045,2009-07-19 12:00:00,2009,July,Sunday,6.0,Morning,D51,0,1,73,Moss Park (73),-79.37099208,43.65829436,1944,-79.37099208000001,43.65829435999999
1245,GO-20093501395,2009-07-19 12:00:00,2009,July,Sunday,1.0,Night,D43,1,0,131,Rouge (131),-79.12805525,43.79381376,1945,-79.12805524999999,43.793813760000006
1246,GO-20093507150,2009-07-20 12:00:00,2009,July,Monday,21.0,Evening,D32,0,0,32,Englemount-Lawrence (32),-79.43961988,43.7242877,1946,-79.43961988,43.72428769999999
1247,GO-20093340932,2009-07-22 12:00:00,2009,July,Wednesday,19.0,Evening,D55,0,0,69,Blake-Jones (69),-79.33776478,43.67434395,1947,-79.33776478,43.674343949999994
1248,GO-20093502913,2009-07-22 12:00:00,2009,July,Wednesday,0.0,Night,D32,0,1,33,Clanton Park (33),-79.44668073,43.7358307,1948,-79.44668073,43.7358307
1249,GO-20093512297,2009-07-22 12:00:00,2009,July,Wednesday,2.0,Night,D31,0,0,28,Rustic (28),-79.50026728,43.70838437,1949,-79.50026728,43.70838437
1250,GO-20093043503,2009-07-22 12:00:00,2009,July,Wednesday,22.0,Evening,D14,0,0,77,Waterfront Communities-The Island (77),-79.39760717,43.64495335,1950,-79.39760716999999,43.644953349999994
1251,GO-20093493833,2009-07-23 12:00:00,2009,July,Thursday,14.0,Afternoon,D32,0,0,31,Yorkdale-Glen Park (31),-79.44932805,43.72085817,1951,-79.44932805,43.72085817
1252,GO-20093478373,2009-07-23 12:00:00,2009,July,Thursday,21.0,Evening,D31,0,0,21,Humber Summit (21),-79.5529431,43.75144038,1952,-79.55294309999998,43.75144038
1253,GO-20093318636,2009-07-24 12:00:00,2009,July,Friday,20.0,Evening,D55,0,1,44,Flemingdon Park (44),-79.32555227,43.71864399,1953,-79.32555227,43.71864398999999
1254,GO-20093523913,2009-07-25 12:00:00,2009,July,Saturday,0.0,Night,D14,1,0,79,University (79),-79.40743417,43.66591416,1954,-79.40743417,43.66591416
1255,GO-20093493112,2009-07-29 12:00:00,2009,July,Wednesday,1.0,Night,D32,0,2,32,Englemount-Lawrence (32),-79.43879738,43.73188521,1955,-79.43879738,43.731885209999994
1256,GO-20093519679,2009-07-31 12:00:00,2009,July,Friday,0.0,Night,D55,0,1,61,Taylor-Massey (61),-79.28831806,43.69123147,1956,-79.28831806,43.69123147
1257,GO-20093515434,2009-07-31 12:00:00,2009,July,Friday,20.0,Evening,D23,0,0,2,Mount Olive-Silverstone-Jamestown (2),-79.58812551,43.74631642,1957,-79.58812551,43.74631641999999
1258,GO-20093505649,2009-08-01 12:00:00,2009,August,Saturday,4.0,Night,D53,1,1,95,Annex (95),-79.39539614,43.67190098,1958,-79.39539614,43.67190097999999
1259,GO-20093523721,2009-08-02 12:00:00,2009,August,Sunday,17.0,Afternoon,D23,1,0,1,West Humber-Clairville (1),-79.60633187,43.75501571,1959,-79.60633187,43.755015709999995
1260,GO-20093517059,2009-08-02 12:00:00,2009,August,Sunday,23.0,Evening,D23,0,0,2,Mount Olive-Silverstone-Jamestown (2),-79.58812551,43.74631642,1960,-79.58812551,43.74631641999999
1261,GO-20093496560,2009-08-03 12:00:00,2009,August,Monday,19.0,Evening,D32,0,0,31,Yorkdale-Glen Park (31),-79.44932805,43.72085817,1961,-79.44932805,43.72085817
1262,GO-20093185142,2009-08-03 12:00:00,2009,August,Monday,2.0,Night,D12,0,0,111,Rockcliffe-Smythe (111),-79.48138659,43.67522925,1962,-79.48138659,43.67522925000001
1263,GO-20093532094,2009-08-04 12:00:00,2009,August,Tuesday,17.0,Afternoon,D12,0,1,30,Brookhaven-Amesbury (30),-79.49898255,43.69733295,1963,-79.49898255,43.697332949999996
1264,GO-20093131913,2009-08-04 12:00:00,2009,August,Tuesday,21.0,Evening,D23,0,1,2,Mount Olive-Silverstone-Jamestown (2),-79.58812551,43.74631642,1964,-79.58812551,43.74631641999999
1265,GO-20093484566,2009-08-04 12:00:00,2009,August,Tuesday,21.0,Evening,D23,0,0,1,West Humber-Clairville (1),-79.59855797,43.7509036,1965,-79.59855797,43.7509036
1266,GO-20093400897,2009-08-04 12:00:00,2009,August,Tuesday,18.0,Evening,D41,0,2,121,Oakridge (121),-79.285359,43.69699745,1966,-79.285359,43.696997449999984
1267,GO-20093363634,2009-08-04 12:00:00,2009,August,Tuesday,22.0,Evening,D51,1,0,77,Waterfront Communities-The Island (77),-79.36985701,43.64881291,1967,-79.36985701,43.64881291
1268,GO-20093348714,2009-08-05 12:00:00,2009,August,Wednesday,20.0,Evening,D41,1,0,124,Kennedy Park (124),-79.2543267,43.73534099,1968,-79.2543267,43.73534099
1269,GO-20093484568,2009-08-05 12:00:00,2009,August,Wednesday,22.0,Evening,D23,0,0,2,Mount Olive-Silverstone-Jamestown (2),-79.5825711,43.73397143,1969,-79.58257110000001,43.733971430000004
