X,Y,Index_,Event_Unique_ID,Occurrence_Date,Occurrence_year,Month,Day_of_week,Occurrence_Hour,Time_Range,Division,Death,Injuries,Hood_ID,Neighbourhood,Longitude,Latitude,ObjectId
-8830757.52493212,5421537.6792465,4557,GO-2020602728,2020/03/25 04:00:00+00,2020,March,Wednesday ,19,Evening,D54,0,0,44,Flemingdon Park (44),-79.32804455,43.71561353,4397
-8821113.32299862,5422347.98055357,4558,GO-2020600965,2020/03/25 04:00:00+00,2020,March,Wednesday ,14,Afternoon,D41,0,0,123,Cliffcrest (123),-79.24140921,43.72087445,4398
-8820394.7222897,5430802.803975,4559,GO-2020603291,2020/03/25 04:00:00+00,2020,March,Wednesday ,22,Evening,D43,0,0,137,Woburn (137),-79.23495391,43.77574024,4399
-8825350.97882759,5419628.72387429,4560,GO-2020609398,2020/03/26 04:00:00+00,2020,March,Thursday  ,23,Evening,D41,0,1,121,Oakridge (121),-79.27947672,43.70321772,4400
-8831127.24590411,5421960.7831561,4561,GO-2020615848,2020/03/28 04:00:00+00,2020,March,Saturday  ,1,Night,D54,0,0,44,Flemingdon Park (44),-79.33136581,43.71836061,4401
-8855718.87023749,5426826.90068355,4562,GO-2020623640,2020/03/29 04:00:00+00,2020,March,Sunday    ,14,Afternoon,D31,0,1,22,Humbermede (22),-79.55227613,43.74994572,4402
-8841698.40635064,5409335.05270223,4563,GO-2020623661,2020/03/29 04:00:00+00,2020,March,Sunday    ,14,Afternoon,D14,0,0,85,South Parkdale (85),-79.42632816,43.63633154,4403
-8817404.58837182,5429270.51255383,4564,GO-2020626709,2020/03/30 04:00:00+00,2020,March,Monday    ,2,Night,D43,0,0,137,Woburn (137),-79.20809308,43.76580049,4404
-8816953.5930396,5437868.01344918,4565,GO-2020628389,2020/03/30 04:00:00+00,2020,March,Monday    ,11,Morning,D42,0,1,131,Rouge (131),-79.20404172,43.82154985,4405
-8835392.04699091,5413250.30712645,4566,GO-2020630978,2020/03/30 04:00:00+00,2020,March,Monday    ,19,Evening,D51,0,0,73,Moss Park (73),-79.36967717,43.66178085,4406
-8818262.23603029,5428661.63779366,4567,GO-2020637744,2020/03/31 04:00:00+00,2020,March,Tuesday   ,22,Evening,D43,0,1,137,Woburn (137),-79.21579746,43.76185035,4407
-8835526.06563907,5429837.28155559,4568,GO-2020642765,2020/04/01 04:00:00+00,2020,April,Wednesday ,17,Afternoon,D33,0,0,52,Bayview Village (52),-79.37088108,43.76947723,4408
-8844179.05878904,5422719.06048474,4569,GO-2020644247,2020/04/01 04:00:00+00,2020,April,Wednesday ,23,Evening,D32,0,1,31,Yorkdale-Glen Park (31),-79.44861224,43.72328355,4409
-8851868.87896924,5427950.34627207,4570,GO-2020660869,2020/04/04 04:00:00+00,2020,April,Saturday  ,17,Afternoon,D31,0,0,25,Glenfield-Jane Heights (25),-79.51769107,43.75723544,4410
-8843651.09048172,5422134.15773739,4571,GO-2020659466,2020/04/04 04:00:00+00,2020,April,Saturday  ,13,Afternoon,D32,0,1,32,Englemount-Lawrence (32),-79.44386942,43.71948624,4411
-8833382.73240848,5419638.51727003,4572,GO-2020668167,2020/04/05 04:00:00+00,2020,April,Sunday    ,22,Evening,D53,1,0,55,Thorncliffe Park (55),-79.35162719,43.70328132,4412
-8832238.30459102,5420367.90192019,4573,GO-2020680229,2020/04/07 04:00:00+00,2020,April,Tuesday   ,21,Evening,D53,0,0,55,Thorncliffe Park (55),-79.34134662,43.70801788,4413
-8844214.77008169,5421827.68048658,4574,GO-2020687100,2020/04/08 04:00:00+00,2020,April,Wednesday ,22,Evening,D32,0,1,31,Yorkdale-Glen Park (31),-79.44893304,43.71749643,4414
-8842635.07748925,5408969.08588111,4575,GO-2020686761,2020/04/08 04:00:00+00,2020,April,Wednesday ,21,Evening,D14,0,0,85,South Parkdale (85),-79.43474242,43.63395219,4415
-8842381.58185801,5416096.7880573,4576,GO-2020686647,2020/04/08 04:00:00+00,2020,April,Wednesday ,20,Evening,D13,1,0,94,Wychwood (94),-79.43246523,43.68027632,4416
-8842817.73607571,5422567.4182103,4577,GO-2020687205,2020/04/08 04:00:00+00,2020,April,Wednesday ,23,Evening,D32,0,0,32,Englemount-Lawrence (32),-79.43638327,43.72229908,4417
-8857320.44490224,5420935.74744984,4578,GO-2020686237,2020/04/08 04:00:00+00,2020,April,Wednesday ,19,Evening,D23,0,0,1,West Humber-Clairville (1),-79.56666332,43.71170516,4418
-8846991.04144664,5417658.52549904,4579,GO-2020697432,2020/04/10 04:00:00+00,2020,April,Friday    ,17,Afternoon,D12,0,0,110,Keelesdale-Eglinton West (110),-79.47387271,43.69042154,4419
-8836533.82651769,5412062.72990581,4580,GO-2020693864,2020/04/10 04:00:00+00,2020,April,Friday    ,4,Night,D51,0,1,76,Bay Street Corridor (76),-79.37993395,43.65406269,4420
-8851366.74902892,5425200.3484347,4581,GO-2020698923,2020/04/10 04:00:00+00,2020,April,Friday    ,22,Evening,D31,0,0,26,Downsview-Roding-CFB (26),-79.51318036,43.73938991,4421
-8857143.77307799,5412674.21734261,4582,GO-2020709139,2020/04/11 04:00:00+00,2020,April,Saturday  ,17,Afternoon,D22,0,0,11,Eringate-Centennial-West Deane (11),-79.56507625,43.65803692,4422
-8844021.07750729,5424992.55003833,4583,GO-2020715707,2020/04/13 04:00:00+00,2020,April,Monday    ,22,Evening,D32,0,0,33,Clanton Park (33),-79.44719307,43.73804123,4423
-8851983.63934549,5429788.97887656,4584,GO-2020734601,2020/04/17 04:00:00+00,2020,April,Friday    ,0,Night,D31,0,0,24,Black Creek (24),-79.51872198,43.76916389,4424
-8854503.04655141,5418642.27418396,4585,GO-2020734662,2020/04/17 04:00:00+00,2020,April,Friday    ,1,Night,D23,0,1,6,Kingsview Village-The Westway (6),-79.5413542,43.6968112,4425
-8822136.23557313,5425627.91620136,4586,GO-2020746923,2020/04/19 04:00:00+00,2020,April,Sunday    ,3,Night,D43,0,0,138,Eglinton East (138),-79.25059819,43.74216487,4426
-8835823.43450802,5422672.08587883,4587,GO-2020762935,2020/04/21 04:00:00+00,2020,April,Tuesday   ,18,Evening,D42,0,1,41,Bridle Path-Sunnybrook-York Mills (41),-79.37355239,43.72297859,4427
-8842291.6245775,5433164.82831395,4588,GO-2020764103,2020/04/22 04:00:00+00,2020,April,Wednesday ,2,Night,D32,0,0,36,Newtonbrook West (36),-79.43165713,43.79105911,4428
-8849895.40147048,5428540.37291364,4589,GO-2020768230,2020/04/22 04:00:00+00,2020,April,Wednesday ,17,Afternoon,D31,0,0,27,York University Heights (27),-79.49996302,43.7610636,4429
-8816473.60565919,5434847.94956227,4590,GO-2020768376,2020/04/22 04:00:00+00,2020,April,Wednesday ,18,Evening,D42,0,1,132,Malvern (132),-79.19972992,43.80197257,4430
-8815697.12660743,5429014.65059437,4591,GO-2020769840,2020/04/23 04:00:00+00,2020,April,Thursday  ,0,Night,D43,0,0,136,West Hill (136),-79.19275469,43.76414059,4431
-8850661.4632443,5425344.3978041,4592,GO-2020790951,2020/04/26 04:00:00+00,2020,April,Sunday    ,17,Afternoon,D31,1,0,25,Glenfield-Jane Heights (25),-79.50684467,43.74032482,4432
-8827806.58883333,5421490.29019207,4593,GO-2020809613,2020/04/29 04:00:00+00,2020,April,Wednesday ,19,Evening,D54,0,1,54,O'Connor-Parkview (54),-79.30153584,43.71530584,4433
-8857733.09846224,5415490.81351635,4594,GO-2020816473,2020/04/30 04:00:00+00,2020,April,Thursday  ,23,Evening,D23,0,0,7,Willowridge-Martingrove-Richview (7),-79.57037025,43.67633938,4434
-8857543.79076259,5411346.43006648,4595,GO-2020823152,2020/05/02 04:00:00+00,2020,May,Saturday  ,2,Night,D22,0,0,13,Etobicoke West Mall (13),-79.56866967,43.64940692,4435
-8857733.09846224,5415490.81351635,4596,GO-2020826456,2020/05/02 04:00:00+00,2020,May,Saturday  ,17,Afternoon,D23,0,0,7,Willowridge-Martingrove-Richview (7),-79.57037025,43.67633938,4436
-8827601.87340296,5426456.9761161,4597,GO-2020828038,2020/05/02 04:00:00+00,2020,May,Saturday  ,22,Evening,D41,1,0,119,Wexford/Maryvale (119),-79.29969685,43.74754519,4437
-8842923.90258728,5430677.53954603,4598,GO-2020857035,2020/05/07 04:00:00+00,2020,May,Thursday  ,18,Evening,D32,0,0,37,Willowdale West (37),-79.43733698,43.77492773,4438
-8850314.25329973,5429185.76857246,4599,GO-2020858098,2020/05/08 04:00:00+00,2020,May,Friday    ,0,Night,D31,0,0,27,York University Heights (27),-79.50372563,43.76525072,4439
-8826322.41392997,5428612.32090472,4600,GO-2020869978,2020/05/10 04:00:00+00,2020,May,Sunday    ,2,Night,D41,0,0,126,Dorset Park (126),-79.28820327,43.76153039,4440
-8851214.72111354,5416200.24486692,4712,GO-20201381949,2020/07/25 04:00:00+00,2020,July,Saturday  ,4,Night,D22,0,0,9,Edenbridge-Humber Valley (9),-79.51181467,43.68094844,4441
-8821074.93001944,5425712.99422131,4713,GO-20201382946,2020/07/25 04:00:00+00,2020,July,Saturday  ,10,Morning,D43,0,0,138,Eglinton East (138),-79.24106432,43.74271702,4442
-8833480.83048335,5412467.0176515,4714,GO-20201387527,2020/07/25 04:00:00+00,2020,July,Saturday  ,22,Evening,D52,0,1,70,South Riverdale (70),-79.35250842,43.6566903,4443
-8827295.00230228,5419203.5696287,4715,GO-20201388311,2020/07/26 04:00:00+00,2020,July,Sunday    ,1,Night,D54,0,2,54,O'Connor-Parkview (54),-79.29694018,43.70045663,4444
-8834164.20302621,5413347.93387951,4716,GO-20201401425,2020/07/27 04:00:00+00,2020,July,Monday    ,23,Evening,D51,0,1,72,Regent Park (72),-79.35864726,43.66241529,4445
-8815757.92486052,5432283.3506162,4717,GO-20201394899,2020/07/27 04:00:00+00,2020,July,Monday    ,3,Night,D43,0,0,135,Morningside (135),-79.19330085,43.78534276,4446
-8852596.96632516,5430429.32671965,4718,GO-20201400800,2020/07/27 04:00:00+00,2020,July,Monday    ,21,Evening,D31,0,1,24,Black Creek (24),-79.52423159,43.7733177,4447
-8834951.11382746,5412259.2348568,4719,GO-20201394919,2020/07/27 04:00:00+00,2020,July,Monday    ,3,Night,D51,0,1,73,Moss Park (73),-79.3657162,43.65533986,4448
-8825350.97882759,5419628.72387429,4720,GO-20201405466,2020/07/28 04:00:00+00,2020,July,Tuesday   ,15,Afternoon,D41,0,1,121,Oakridge (121),-79.27947672,43.70321772,4449
-8853638.49040534,5420332.41812432,4721,GO-20201411020,2020/07/28 04:00:00+00,2020,July,Tuesday   ,12,Afternoon,D12,0,0,113,Weston (113),-79.53358776,43.70778746,4450
-8850424.67889502,5421557.47956179,4722,GO-20201422924,2020/07/30 04:00:00+00,2020,July,Thursday  ,23,Evening,D12,0,1,28,Rustic (28),-79.5047176,43.71574209,4451
-8843651.09048172,5422134.15773739,4723,GO-20201430091,2020/07/31 04:00:00+00,2020,July,Friday    ,23,Evening,D32,0,0,32,Englemount-Lawrence (32),-79.44386942,43.71948624,4452
-8846384.83780119,5430718.64716919,4724,GO-20201432187,2020/08/01 04:00:00+00,2020,August,Saturday  ,8,Morning,D32,0,0,27,York University Heights (27),-79.46842709,43.77519437,4453
-8831952.05208642,5409935.63206638,4725,GO-20201433636,2020/08/01 04:00:00+00,2020,August,Saturday  ,13,Afternoon,D51,0,0,70,South Riverdale (70),-79.33877517,43.64023603,4454
-8844451.71027826,5414684.08870295,4726,GO-20201436335,2020/08/01 04:00:00+00,2020,August,Saturday  ,20,Evening,D13,0,0,93,Dovercourt-Wallace Emerson-Junction (93),-79.45106151,43.67109779,4455
-8818204.35212147,5427801.28735072,4727,GO-20201442950,2020/08/02 04:00:00+00,2020,August,Sunday    ,21,Evening,D43,0,0,137,Woburn (137),-79.21527748,43.75626829,4456
-8820960.71622189,5425662.457336,4728,GO-20201438200,2020/08/02 04:00:00+00,2020,August,Sunday    ,3,Night,D43,0,0,138,Eglinton East (138),-79.24003832,43.74238904,4457
-8851983.63934549,5429788.97887656,4729,GO-20201438828,2020/08/02 04:00:00+00,2020,August,Sunday    ,8,Morning,D31,0,0,24,Black Creek (24),-79.51872198,43.76916389,4458
-8848758.43762487,5405705.77040327,4730,GO-20201439438,2020/08/02 04:00:00+00,2020,August,Sunday    ,10,Morning,D22,0,1,17,Mimico (includes Humber Bay Shores) (17),-79.4897495,43.61273143,4459
-8823461.33826374,5423109.29814406,4731,GO-20201442066,2020/08/02 04:00:00+00,2020,August,Sunday    ,18,Evening,D41,0,0,124,Kennedy Park (124),-79.26250179,43.72581692,4460
-8850791.81614163,5426539.1770402,4610,GO-2020927836,2020/05/19 04:00:00+00,2020,May,Tuesday   ,22,Evening,D31,0,2,25,Glenfield-Jane Heights (25),-79.50801565,43.74807862,4461
-8850322.43528231,5419576.63581028,4732,GO-20201445761,2020/08/03 04:00:00+00,2020,August,Monday    ,11,Morning,D12,0,0,113,Weston (113),-79.50379913,43.70287945,4462
-8849990.96257416,5428894.48162332,4733,GO-20201448384,2020/08/03 04:00:00+00,2020,August,Monday    ,2,Night,D31,0,0,27,York University Heights (27),-79.50082146,43.76336098,4463
-8840942.31546362,5409667.65849015,4734,GO-20201444572,2020/08/03 04:00:00+00,2020,August,Monday    ,5,Night,D14,0,0,82,Niagara (82),-79.41953608,43.63849391,4464
-8838775.10865503,5411305.43940142,4735,GO-20201460533,2020/08/05 04:00:00+00,2020,August,Wednesday ,14,Afternoon,D14,0,1,78,Kensington-Chinatown (78),-79.40006773,43.64914048,4465
-8827480.16669048,5427093.36935305,4736,GO-20201464178,2020/08/05 04:00:00+00,2020,August,Wednesday ,23,Evening,D41,0,0,119,Wexford/Maryvale (119),-79.29860354,43.75167484,4466
-8844032.23505985,5418572.72416766,4737,GO-20201473416,2020/08/06 04:00:00+00,2020,August,Thursday  ,21,Evening,D13,0,1,108,Briar Hill-Belgravia (108),-79.4472933,43.69635948,4467
-8851321.1080377,5427062.35193744,4738,GO-20201469489,2020/08/06 04:00:00+00,2020,August,Thursday  ,18,Evening,D31,0,0,25,Glenfield-Jane Heights (25),-79.51277036,43.75147357,4468
-8837507.19190004,5410509.80974881,4739,GO-20201480879,2020/08/08 04:00:00+00,2020,August,Saturday  ,11,Morning,D52,0,0,77,Waterfront Communities-The Island (77),-79.38867784,43.64396864,4469
-8835458.65834781,5411409.78410934,4740,GO-20201486448,2020/08/09 04:00:00+00,2020,August,Sunday    ,5,Night,D51,0,0,73,Moss Park (73),-79.37027555,43.64981872,4470
-8861303.65554471,5427550.25762897,4741,GO-20201488418,2020/08/09 04:00:00+00,2020,August,Sunday    ,13,Afternoon,D23,0,0,1,West Humber-Clairville (1),-79.60244511,43.75463948,4471
-8838724.1354602,5409358.39379736,4742,GO-20201498020,2020/08/10 04:00:00+00,2020,August,Monday    ,20,Evening,D14,0,0,82,Niagara (82),-79.39960983,43.63648329,4472
-8834105.73580326,5413160.58141167,4743,GO-20201498407,2020/08/10 04:00:00+00,2020,August,Monday    ,21,Evening,D51,0,0,72,Regent Park (72),-79.35812204,43.66119775,4473
-8860475.27823314,5423595.57291732,4744,GO-20201508656,2020/08/12 04:00:00+00,2020,August,Wednesday ,8,Morning,D23,0,1,1,West Humber-Clairville (1),-79.59500367,43.7289736,4474
-8821486.35572546,5425936.55985424,4745,GO-20201506702,2020/08/12 04:00:00+00,2020,August,Wednesday ,3,Night,D43,1,0,138,Eglinton East (138),-79.24476022,43.74416792,4475
-8851983.63934549,5429788.97887656,4746,GO-20201518923,2020/08/13 04:00:00+00,2020,August,Thursday  ,18,Evening,D31,0,0,24,Black Creek (24),-79.51872198,43.76916389,4476
-8843839.8237728,5422079.24919623,4747,GO-20201519044,2020/08/13 04:00:00+00,2020,August,Thursday  ,20,Evening,D32,0,1,31,Yorkdale-Glen Park (31),-79.44556484,43.71912975,4477
-8844265.42712917,5415524.27934534,4748,GO-20201514057,2020/08/13 04:00:00+00,2020,August,Thursday  ,5,Night,D13,0,0,92,Corso Italia-Davenport (92),-79.4493881,43.67655681,4478
-8849910.48971426,5415486.11448839,4749,GO-20201514016,2020/08/13 04:00:00+00,2020,August,Thursday  ,4,Night,D12,0,0,111,Rockcliffe-Smythe (111),-79.50009856,43.67630885,4479
-8828417.55695299,5434643.48102562,4750,GO-20201513873,2020/08/13 04:00:00+00,2020,August,Thursday  ,6,Morning,D42,0,2,117,L'Amoreaux (117),-79.30702426,43.80064689,4480
-8835437.18370484,5412385.77433631,4751,GO-20201520957,2020/08/14 04:00:00+00,2020,August,Friday    ,2,Night,D51,0,0,73,Moss Park (73),-79.37008264,43.65616228,4481
-8848590.09583812,5429006.46571845,4110,GO-2019973434,2019/05/28 04:00:00+00,2019,May,Tuesday   ,1,Night,D31,0,0,27,York University Heights (27),-79.48823726,43.76408749,4482
-8821592.78606422,5426264.73763816,4752,GO-20201530235,2020/08/15 04:00:00+00,2020,August,Saturday  ,0,Night,D43,0,0,127,Bendale (127),-79.2457163,43.74629767,4483
-8854150.67694845,5424331.10165644,4753,GO-20201540039,2020/08/16 04:00:00+00,2020,August,Sunday    ,19,Evening,D31,0,1,23,Pelmo Park-Humberlea (23),-79.53818881,43.73374801,4484
-8842504.84147738,5424642.41659952,4754,GO-20201541835,2020/08/17 04:00:00+00,2020,August,Monday    ,6,Morning,D32,0,0,32,Englemount-Lawrence (32),-79.43357249,43.73576868,4485
-8816966.03967186,5435564.38099949,4301,GO-20191843518,2019/09/24 04:00:00+00,2019,September,Tuesday   ,20,Evening,D42,0,0,132,Malvern (132),-79.20415353,43.80661735,4486
-8859849.66492127,5424065.51848904,4901,GO-20202280145,2020/12/02 05:00:00+00,2020,December,Wednesday ,21,Evening,D23,0,0,1,West Humber-Clairville (1),-79.58938369,43.73202412,4487
-8846868.61227067,5416810.78555462,4755,GO-20201541728,2020/08/17 04:00:00+00,2020,August,Monday    ,2,Night,D12,0,1,110,Keelesdale-Eglinton West (110),-79.47277291,43.68491474,4488
-8830459.28999753,5428852.46346882,4756,GO-20201541717,2020/08/17 04:00:00+00,2020,August,Monday    ,2,Night,D33,0,0,45,Parkwoods-Donalda (45),-79.32536546,43.76308838,4489
-8825720.55842382,5418619.1882996,4757,GO-20201541395,2020/08/17 04:00:00+00,2020,August,Monday    ,0,Night,D41,0,1,121,Oakridge (121),-79.28279671,43.69666126,4490
-8836294.47180136,5410361.80284391,4758,GO-20201558138,2020/08/18 04:00:00+00,2020,August,Tuesday   ,23,Evening,D52,0,0,77,Waterfront Communities-The Island (77),-79.37778379,43.6430065,4491
-8856962.72194497,5419877.68261013,4759,GO-20201554093,2020/08/18 04:00:00+00,2020,August,Tuesday   ,19,Evening,D23,0,0,1,West Humber-Clairville (1),-79.56344984,43.70483448,4492
-8859224.47573666,5426344.5483571,4760,GO-20201560925,2020/08/19 04:00:00+00,2020,August,Wednesday ,18,Evening,D23,0,2,2,Mount Olive-Silverstone-Jamestown (2),-79.58376752,43.7468156,4493
-8850424.67889502,5421557.47956179,4761,GO-20201555523,2020/08/19 04:00:00+00,2020,August,Wednesday ,3,Night,D12,0,1,28,Rustic (28),-79.5047176,43.71574209,4494
-8836352.70747978,5413943.43417246,4762,GO-20201555698,2020/08/19 04:00:00+00,2020,August,Wednesday ,1,Night,D51,0,1,75,Church-Yonge Corridor (75),-79.37830693,43.66628508,4495
-8851662.89560986,5418954.29187097,4763,GO-20201555782,2020/08/19 04:00:00+00,2020,August,Wednesday ,1,Night,D12,0,0,113,Weston (113),-79.51584069,43.69883768,4496
-8820873.76345443,5425385.09492032,4764,GO-20201555894,2020/08/19 04:00:00+00,2020,August,Wednesday ,2,Night,D43,0,0,138,Eglinton East (138),-79.23925721,43.74058895,4497
-8859646.18736364,5424815.00343052,4765,GO-20201560993,2020/08/19 04:00:00+00,2020,August,Wednesday ,18,Evening,D23,0,1,2,Mount Olive-Silverstone-Jamestown (2),-79.58755582,43.73688887,4498
-8851983.63934549,5429788.97887656,4766,GO-20201561477,2020/08/19 04:00:00+00,2020,August,Wednesday ,19,Evening,D31,0,3,24,Black Creek (24),-79.51872198,43.76916389,4499
-8823901.84062075,5429754.62422411,4767,GO-20201564702,2020/08/20 04:00:00+00,2020,August,Thursday  ,9,Morning,D41,0,0,127,Bendale (127),-79.26645889,43.76894103,4500
-8839714.58727119,5428007.51531917,4768,GO-20201568363,2020/08/20 04:00:00+00,2020,August,Thursday  ,19,Evening,D32,1,0,51,Willowdale East (51),-79.40850721,43.75760637,4501
-8853703.5132331,5420501.37007614,4769,GO-20201568746,2020/08/20 04:00:00+00,2020,August,Thursday  ,20,Evening,D31,0,0,23,Pelmo Park-Humberlea (23),-79.53417187,43.70888457,4502
-8821515.33107572,5425791.89413495,4770,GO-20201569974,2020/08/21 04:00:00+00,2020,August,Friday    ,0,Night,D43,0,1,138,Eglinton East (138),-79.24502051,43.74322907,4503
-8823964.72834069,5428438.09549244,4771,GO-20201570086,2020/08/21 04:00:00+00,2020,August,Friday    ,1,Night,D41,0,0,127,Bendale (127),-79.26702382,43.76040003,4504
-8820308.75136016,5436372.58841142,4772,GO-20201587728,2020/08/22 04:00:00+00,2020,August,Saturday  ,21,Evening,D42,0,0,132,Malvern (132),-79.23418162,43.8118567,4505
-8836643.15005001,5410158.46219874,4773,GO-20201580315,2020/08/22 04:00:00+00,2020,August,Saturday  ,3,Night,D52,0,0,77,Waterfront Communities-The Island (77),-79.38091602,43.64168463,4506
-8857985.80706468,5411696.47350654,4774,GO-20201588266,2020/08/23 04:00:00+00,2020,August,Sunday    ,16,Afternoon,D22,0,0,13,Etobicoke West Mall (13),-79.57264037,43.65168216,4507
-8813241.9051067,5435291.84303878,4775,GO-20201589422,2020/08/23 04:00:00+00,2020,August,Sunday    ,19,Evening,D42,0,0,131,Rouge (131),-79.17069906,43.80485047,4508
-8859243.52250154,5410026.43092803,4776,GO-20201585075,2020/08/23 04:00:00+00,2020,August,Sunday    ,5,Night,D22,0,0,11,Eringate-Centennial-West Deane (11),-79.58393862,43.64082631,4509
-8820922.26869615,5425542.36130925,4777,GO-20201598438,2020/08/25 04:00:00+00,2020,August,Tuesday   ,1,Night,D43,0,0,138,Eglinton East (138),-79.23969294,43.74160962,4510
-8850970.30247358,5403959.16064661,4778,GO-20201603867,2020/08/25 04:00:00+00,2020,August,Tuesday   ,18,Evening,D22,0,0,18,New Toronto (18),-79.50961902,43.60137046,4511
-8821791.96557632,5426323.91181208,4779,GO-20201604898,2020/08/25 04:00:00+00,2020,August,Tuesday   ,21,Evening,D43,0,0,127,Bendale (127),-79.24750556,43.74668168,4512
