district,All_Apartments_Listed,All_Apartments_Leased,Bachelor_Total_Leased,Bachelor_Avg_Lease_Rate,One_Bedroom_Total_Leased,One_Bedroom_Avg_Lease_Rate,Two_Bedroom_Total_Leased,Two_Bedroom_Avg_Lease_Rate,Three_Bedroom_Total_Leased,Three_Bedroom_Avg_Lease_Rate,Year,Quarter,YearQuarter,All_Apartments_Leased_vs_Listed,Bachelor_Total_Leased_Per_Room,Bachelor_Avg_Lease_Rate_Per_Room,One_Bedroom_Total_Leased_Per_Room,One_Bedroom_Avg_Lease_Rate_Per_Room,Two_Bedroom_Total_Leased_Per_Room,Two_Bedroom_Avg_Lease_Rate_Per_Room,Three_Bedroom_Total_Leased_Per_Room,Three_Bedroom_Avg_Lease_Rate_Per_Room
C01,2038.0,1194.0,59.0,1332.0,759.0,1666.0,370.0,2510.0,6.0,3194.0,2012,1,2012Q1,0.5858684985279686,59.0,1332.0,759.0,1666.0,740.0,1255.0,18.0,1064.6666666666667
C01,2160.0,1350.0,78.0,1350.0,795.0,1739.0,453.0,2603.0,24.0,4321.0,2012,2,2012Q2,0.625,78.0,1350.0,795.0,1739.0,906.0,1301.5,72.0,1440.3333333333333
C01,2255.0,1408.0,50.0,1410.0,859.0,1802.0,476.0,2667.0,23.0,3891.0,2012,3,2012Q3,0.624390243902439,50.0,1410.0,859.0,1802.0,952.0,1333.5,69.0,1297.0
C01,1917.0,1012.0,37.0,1426.0,647.0,1844.0,319.0,2650.0,9.0,3717.0,2012,4,2012Q4,0.5279081898800209,37.0,1426.0,647.0,1844.0,638.0,1325.0,27.0,1239.0
C01,2845.0,1350.0,62.0,1338.0,868.0,1758.0,404.0,2578.0,16.0,4719.0,2013,1,2013Q1,0.47451669595782076,62.0,1338.0,868.0,1758.0,808.0,1289.0,48.0,1573.0
C01,3601.0,2073.0,96.0,1386.0,1307.0,1734.0,650.0,2650.0,20.0,4000.0,2013,2,2013Q2,0.5756734240488753,96.0,1386.0,1307.0,1734.0,1300.0,1325.0,60.0,1333.3333333333333
C01,3479.0,2100.0,101.0,1393.0,1287.0,1780.0,685.0,2616.0,27.0,3804.0,2013,3,2013Q3,0.6036217303822937,101.0,1393.0,1287.0,1780.0,1370.0,1308.0,81.0,1268.0
C01,2955.0,1289.0,57.0,1383.0,840.0,1767.0,378.0,2592.0,14.0,3696.0,2013,4,2013Q4,0.4362098138747885,57.0,1383.0,840.0,1767.0,756.0,1296.0,42.0,1232.0
C01,3751.0,1659.0,64.0,1354.0,1102.0,1750.0,469.0,2588.0,24.0,4354.0,2014,1,2014Q1,0.4422820581178352,64.0,1354.0,1102.0,1750.0,938.0,1294.0,72.0,1451.3333333333333
C01,3927.0,2410.0,112.0,1360.0,1573.0,1760.0,698.0,2562.0,27.0,3774.0,2014,2,2014Q2,0.6137000254647313,112.0,1360.0,1573.0,1760.0,1396.0,1281.0,81.0,1258.0
C01,3792.0,2560.0,124.0,1445.0,1585.0,1789.0,814.0,2616.0,37.0,3584.0,2014,3,2014Q3,0.6751054852320675,124.0,1445.0,1585.0,1789.0,1628.0,1308.0,111.0,1194.6666666666667
C01,3550.0,1639.0,67.0,1373.0,1072.0,1744.0,482.0,2556.0,18.0,4139.0,2014,4,2014Q4,0.46169014084507043,67.0,1373.0,1072.0,1744.0,964.0,1278.0,54.0,1379.6666666666667
C01,4633.0,2106.0,96.0,1335.0,1336.0,1704.0,640.0,2487.0,34.0,3410.0,2015,1,2015Q1,0.4545650766242176,96.0,1335.0,1336.0,1704.0,1280.0,1243.5,102.0,1136.6666666666667
C01,4924.0,2931.0,201.0,1352.0,1836.0,1749.0,841.0,2639.0,53.0,3602.0,2015,2,2015Q2,0.5952477660438668,201.0,1352.0,1836.0,1749.0,1682.0,1319.5,159.0,1200.6666666666667
C01,4720.0,3154.0,181.0,1412.0,1984.0,1783.0,921.0,2693.0,68.0,3408.0,2015,3,2015Q3,0.6682203389830509,181.0,1412.0,1984.0,1783.0,1842.0,1346.5,204.0,1136.0
C01,3809.0,2008.0,83.0,1406.0,1326.0,1791.0,559.0,2670.0,40.0,3436.0,2015,4,2015Q4,0.5271724862168549,83.0,1406.0,1326.0,1791.0,1118.0,1335.0,120.0,1145.3333333333333
C01,4059.0,2351.0,121.0,1404.0,1548.0,1774.0,634.0,2973.0,48.0,3534.0,2016,1,2016Q1,0.5792067011579207,121.0,1404.0,1548.0,1774.0,1268.0,1486.5,144.0,1178.0
C01,4152.0,2941.0,171.0,1451.0,1834.0,1855.0,867.0,2748.0,69.0,3623.0,2016,2,2016Q2,0.7083333333333334,171.0,1451.0,1834.0,1855.0,1734.0,1374.0,207.0,1207.6666666666667
C01,4508.0,3377.0,217.0,1520.0,2073.0,1919.0,1037.0,2817.0,50.0,4293.0,2016,3,2016Q3,0.7491126885536823,217.0,1520.0,2073.0,1919.0,2074.0,1408.5,150.0,1431.0
C01,3405.0,1953.0,148.0,1534.0,1235.0,1923.0,538.0,2864.0,32.0,4423.0,2016,4,2016Q4,0.573568281938326,148.0,1534.0,1235.0,1923.0,1076.0,1432.0,96.0,1474.3333333333333
C01,3827.0,2137.0,127.0,1543.0,1351.0,1947.0,632.0,2890.0,27.0,4338.0,2017,1,2017Q1,0.5584008361640972,127.0,1543.0,1351.0,1947.0,1264.0,1445.0,81.0,1446.0
C01,3791.0,2748.0,164.0,1591.0,1699.0,2030.0,827.0,2983.0,58.0,4088.0,2017,2,2017Q2,0.7248747032445265,164.0,1591.0,1699.0,2030.0,1654.0,1491.5,174.0,1362.6666666666667
C01,3797.0,2839.0,185.0,1707.0,1717.0,2158.0,870.0,3039.0,67.0,4279.0,2017,3,2017Q3,0.7476955491177245,185.0,1707.0,1717.0,2158.0,1740.0,1519.5,201.0,1426.3333333333333
C01,2903.0,1789.0,97.0,1706.0,1112.0,2152.0,532.0,3158.0,48.0,4460.0,2017,4,2017Q4,0.6162590423699621,97.0,1706.0,1112.0,2152.0,1064.0,1579.0,144.0,1486.6666666666667
C01,3064.0,1906.0,118.0,1705.0,1199.0,2189.0,551.0,3222.0,38.0,4687.0,2018,1,2018Q1,0.6220626631853786,118.0,1705.0,1199.0,2189.0,1102.0,1611.0,114.0,1562.3333333333333
C01,3486.0,2534.0,168.0,1780.0,1534.0,2248.0,782.0,3239.0,50.0,4298.0,2018,2,2018Q2,0.7269076305220884,168.0,1780.0,1534.0,2248.0,1564.0,1619.5,150.0,1432.6666666666667
C01,3845.0,2727.0,176.0,1912.0,1744.0,2377.0,760.0,3331.0,47.0,4356.0,2018,3,2018Q3,0.7092327698309493,176.0,1912.0,1744.0,2377.0,1520.0,1665.5,141.0,1452.0
C01,3330.0,1727.0,99.0,1877.0,1152.0,2319.0,443.0,3312.0,33.0,4330.0,2018,4,2018Q4,0.5186186186186186,99.0,1877.0,1152.0,2319.0,886.0,1656.0,99.0,1443.3333333333333
C01,3959.0,1990.0,154.0,1831.0,1247.0,2326.0,554.0,3304.0,35.0,5205.0,2019,1,2019Q1,0.5026521848951756,154.0,1831.0,1247.0,2326.0,1108.0,1652.0,105.0,1735.0
C01,4517.0,2768.0,204.0,1865.0,1723.0,2359.0,771.0,3363.0,70.0,4888.0,2019,2,2019Q2,0.6127961036085898,204.0,1865.0,1723.0,2359.0,1542.0,1681.5,210.0,1629.3333333333333
C01,4931.0,3133.0,213.0,1958.0,2015.0,2417.0,842.0,3443.0,63.0,4788.0,2019,3,2019Q3,0.6353680794970594,213.0,1958.0,2015.0,2417.0,1684.0,1721.5,189.0,1596.0
C01,4431.0,1872.0,128.0,1909.0,1262.0,2343.0,454.0,3306.0,28.0,4358.0,2019,4,2019Q4,0.42247799593771157,128.0,1909.0,1262.0,2343.0,908.0,1653.0,84.0,1452.6666666666667
C01,5360.0,2127.0,147.0,1866.0,1386.0,2324.0,547.0,3319.0,47.0,4788.0,2020,1,2020Q1,0.39682835820895523,147.0,1866.0,1386.0,2324.0,1094.0,1659.5,141.0,1596.0
C01,8152.0,2391.0,170.0,1696.0,1471.0,2179.0,676.0,3002.0,74.0,3959.0,2020,2,2020Q2,0.29330225711481844,170.0,1696.0,1471.0,2179.0,1352.0,1501.0,222.0,1319.6666666666667
C01,12795.0,4702.0,315.0,1625.0,2904.0,2063.0,1347.0,2913.0,136.0,4158.0,2020,3,2020Q3,0.36748729972645566,315.0,1625.0,2904.0,2063.0,2694.0,1456.5,408.0,1386.0
C01,11672.0,4019.0,202.0,1445.0,2623.0,1857.0,1124.0,2659.0,70.0,3815.0,2020,4,2020Q4,0.34432830705962986,202.0,1445.0,2623.0,1857.0,2248.0,1329.5,210.0,1271.6666666666667
C01,9905.0,4547.0,295.0,1405.0,2927.0,1846.0,1223.0,2622.0,102.0,3550.0,2021,1,2021Q1,0.4590610802624937,295.0,1405.0,2927.0,1846.0,2446.0,1311.0,306.0,1183.3333333333333
C01,8011.0,4968.0,344.0,1470.0,3101.0,1940.0,1391.0,2772.0,132.0,3810.0,2021,2,2021Q2,0.6201472974659843,344.0,1470.0,3101.0,1940.0,2782.0,1386.0,396.0,1270.0
C01,6683.0,4871.0,354.0,1740.0,3047.0,2189.0,1301.0,3210.0,169.0,4366.0,2021,3,2021Q3,0.7288642825078557,354.0,1740.0,3047.0,2189.0,2602.0,1605.0,507.0,1455.3333333333333
C01,4356.0,2601.0,145.0,1765.0,1687.0,2239.0,714.0,3189.0,55.0,5769.0,2021,4,2021Q4,0.5971074380165289,145.0,1765.0,1687.0,2239.0,1428.0,1594.5,165.0,1923.0
C02,179.0,92.0,4.0,1463.0,45.0,2029.0,42.0,4104.0,1.0,4000.0,2012,1,2012Q1,0.5139664804469274,4.0,1463.0,45.0,2029.0,84.0,2052.0,3.0,1333.3333333333333
C02,214.0,105.0,6.0,1418.0,50.0,1939.0,45.0,3918.0,4.0,5975.0,2012,2,2012Q2,0.49065420560747663,6.0,1418.0,50.0,1939.0,90.0,1959.0,12.0,1991.6666666666667
C02,234.0,107.0,5.0,1254.0,57.0,2100.0,41.0,4019.0,4.0,6898.0,2012,3,2012Q3,0.45726495726495725,5.0,1254.0,57.0,2100.0,82.0,2009.5,12.0,2299.3333333333335
C02,226.0,82.0,4.0,1406.0,46.0,2115.0,29.0,3397.0,3.0,4400.0,2012,4,2012Q4,0.36283185840707965,4.0,1406.0,46.0,2115.0,58.0,1698.5,9.0,1466.6666666666667
C02,273.0,95.0,4.0,1445.0,41.0,2351.0,47.0,4247.0,3.0,5550.0,2013,1,2013Q1,0.34798534798534797,4.0,1445.0,41.0,2351.0,94.0,2123.5,9.0,1850.0
C02,296.0,108.0,2.0,1500.0,57.0,2249.0,47.0,4267.0,2.0,4550.0,2013,2,2013Q2,0.36486486486486486,2.0,1500.0,57.0,2249.0,94.0,2133.5,6.0,1516.6666666666667
C02,311.0,128.0,5.0,1520.0,65.0,2128.0,57.0,4915.0,1.0,5200.0,2013,3,2013Q3,0.4115755627009646,5.0,1520.0,65.0,2128.0,114.0,2457.5,3.0,1733.3333333333333
C02,252.0,81.0,1.0,1500.0,42.0,2109.0,36.0,5121.0,2.0,3995.0,2013,4,2013Q4,0.32142857142857145,1.0,1500.0,42.0,2109.0,72.0,2560.5,6.0,1331.6666666666667
C02,234.0,97.0,6.0,1443.0,40.0,1978.0,49.0,4102.0,2.0,5650.0,2014,1,2014Q1,0.41452991452991456,6.0,1443.0,40.0,1978.0,98.0,2051.0,6.0,1883.3333333333333
C02,233.0,102.0,6.0,1513.0,43.0,2239.0,51.0,4132.0,2.0,6025.0,2014,2,2014Q2,0.43776824034334766,6.0,1513.0,43.0,2239.0,102.0,2066.0,6.0,2008.3333333333333
C02,257.0,122.0,11.0,1501.0,58.0,2258.0,49.0,4533.0,4.0,8300.0,2014,3,2014Q3,0.47470817120622566,11.0,1501.0,58.0,2258.0,98.0,2266.5,12.0,2766.6666666666665
C02,213.0,72.0,1.0,1400.0,36.0,2308.0,33.0,4600.0,2.0,6350.0,2014,4,2014Q4,0.3380281690140845,1.0,1400.0,36.0,2308.0,66.0,2300.0,6.0,2116.6666666666665
C02,381.0,122.0,7.0,1407.0,57.0,1964.0,53.0,5030.0,5.0,6113.0,2015,1,2015Q1,0.32020997375328086,7.0,1407.0,57.0,1964.0,106.0,2515.0,15.0,2037.6666666666667
C02,589.0,217.0,9.0,1457.0,122.0,1779.0,84.0,4394.0,2.0,4900.0,2015,2,2015Q2,0.3684210526315789,9.0,1457.0,122.0,1779.0,168.0,2197.0,6.0,1633.3333333333333
C02,626.0,343.0,21.0,1407.0,207.0,1975.0,115.0,3405.0,,,2015,3,2015Q3,0.547923322683706,21.0,1407.0,207.0,1975.0,230.0,1702.5,,
C02,374.0,141.0,9.0,1489.0,70.0,1981.0,60.0,3697.0,2.0,8750.0,2015,4,2015Q4,0.3770053475935829,9.0,1489.0,70.0,1981.0,120.0,1848.5,6.0,2916.6666666666665
C02,393.0,155.0,4.0,1363.0,82.0,1969.0,67.0,4094.0,2.0,5200.0,2016,1,2016Q1,0.3944020356234097,4.0,1363.0,82.0,1969.0,134.0,2047.0,6.0,1733.3333333333333
C02,420.0,225.0,11.0,1455.0,120.0,2055.0,90.0,4083.0,4.0,8738.0,2016,2,2016Q2,0.5357142857142857,11.0,1455.0,120.0,2055.0,180.0,2041.5,12.0,2912.6666666666665
C02,366.0,240.0,21.0,1560.0,139.0,1986.0,77.0,4144.0,3.0,9667.0,2016,3,2016Q3,0.6557377049180327,21.0,1560.0,139.0,1986.0,154.0,2072.0,9.0,3222.3333333333335
C02,268.0,124.0,8.0,1640.0,69.0,2185.0,42.0,4225.0,5.0,9470.0,2016,4,2016Q4,0.4626865671641791,8.0,1640.0,69.0,2185.0,84.0,2112.5,15.0,3156.6666666666665
C02,366.0,151.0,10.0,1530.0,85.0,2222.0,53.0,3957.0,3.0,9233.0,2017,1,2017Q1,0.412568306010929,10.0,1530.0,85.0,2222.0,106.0,1978.5,9.0,3077.6666666666665
C02,376.0,230.0,13.0,1585.0,131.0,2060.0,84.0,3749.0,2.0,5275.0,2017,2,2017Q2,0.6117021276595744,13.0,1585.0,131.0,2060.0,168.0,1874.5,6.0,1758.3333333333333
C02,359.0,226.0,12.0,1694.0,144.0,2338.0,67.0,4289.0,3.0,5775.0,2017,3,2017Q3,0.6295264623955432,12.0,1694.0,144.0,2338.0,134.0,2144.5,9.0,1925.0
C02,235.0,100.0,8.0,1806.0,49.0,2662.0,37.0,4343.0,6.0,13925.0,2017,4,2017Q4,0.425531914893617,8.0,1806.0,49.0,2662.0,74.0,2171.5,18.0,4641.666666666667
C02,265.0,116.0,11.0,1760.0,60.0,2386.0,41.0,4227.0,4.0,5375.0,2018,1,2018Q1,0.4377358490566038,11.0,1760.0,60.0,2386.0,82.0,2113.5,12.0,1791.6666666666667
C02,330.0,181.0,12.0,1781.0,105.0,2390.0,59.0,4345.0,5.0,11530.0,2018,2,2018Q2,0.5484848484848485,12.0,1781.0,105.0,2390.0,118.0,2172.5,15.0,3843.3333333333335
C02,378.0,237.0,18.0,1933.0,137.0,2434.0,81.0,4461.0,1.0,11500.0,2018,3,2018Q3,0.626984126984127,18.0,1933.0,137.0,2434.0,162.0,2230.5,3.0,3833.3333333333335
C02,294.0,124.0,4.0,1913.0,61.0,2508.0,55.0,4063.0,4.0,5486.0,2018,4,2018Q4,0.4217687074829932,4.0,1913.0,61.0,2508.0,110.0,2031.5,12.0,1828.6666666666667
C02,312.0,124.0,7.0,1981.0,57.0,2564.0,57.0,4684.0,3.0,4967.0,2019,1,2019Q1,0.3974358974358974,7.0,1981.0,57.0,2564.0,114.0,2342.0,9.0,1655.6666666666667
C02,392.0,189.0,12.0,1833.0,99.0,2514.0,77.0,4474.0,1.0,9200.0,2019,2,2019Q2,0.48214285714285715,12.0,1833.0,99.0,2514.0,154.0,2237.0,3.0,3066.6666666666665
C02,474.0,224.0,17.0,1957.0,126.0,2590.0,80.0,4424.0,1.0,6050.0,2019,3,2019Q3,0.47257383966244726,17.0,1957.0,126.0,2590.0,160.0,2212.0,3.0,2016.6666666666667
C02,407.0,137.0,7.0,1921.0,86.0,2504.0,43.0,5900.0,1.0,5000.0,2019,4,2019Q4,0.3366093366093366,7.0,1921.0,86.0,2504.0,86.0,2950.0,3.0,1666.6666666666667
C02,458.0,133.0,8.0,1873.0,83.0,2515.0,41.0,4438.0,1.0,4200.0,2020,1,2020Q1,0.2903930131004367,8.0,1873.0,83.0,2515.0,82.0,2219.0,3.0,1400.0
C02,736.0,163.0,4.0,1810.0,96.0,2303.0,58.0,4124.0,5.0,4940.0,2020,2,2020Q2,0.22146739130434784,4.0,1810.0,96.0,2303.0,116.0,2062.0,15.0,1646.6666666666667
C02,1297.0,419.0,17.0,1646.0,268.0,2191.0,125.0,3721.0,9.0,3350.0,2020,3,2020Q3,0.323053199691596,17.0,1646.0,268.0,2191.0,250.0,1860.5,27.0,1116.6666666666667
C02,1142.0,369.0,16.0,1504.0,228.0,1992.0,112.0,3251.0,13.0,5012.0,2020,4,2020Q4,0.3231173380035026,16.0,1504.0,228.0,1992.0,224.0,1625.5,39.0,1670.6666666666667
C02,927.0,275.0,8.0,1381.0,160.0,2002.0,97.0,3045.0,10.0,5255.0,2021,1,2021Q1,0.296655879180151,8.0,1381.0,160.0,2002.0,194.0,1522.5,30.0,1751.6666666666667
C02,865.0,412.0,13.0,1536.0,264.0,1996.0,122.0,3839.0,13.0,4380.0,2021,2,2021Q2,0.47630057803468207,13.0,1536.0,264.0,1996.0,244.0,1919.5,39.0,1460.0
C02,733.0,494.0,26.0,1733.0,289.0,2248.0,168.0,3979.0,11.0,5108.0,2021,3,2021Q3,0.6739427012278308,26.0,1733.0,289.0,2248.0,336.0,1989.5,33.0,1702.6666666666667
C02,459.0,209.0,15.0,1677.0,118.0,2320.0,70.0,4734.0,6.0,6275.0,2021,4,2021Q4,0.4553376906318083,15.0,1677.0,118.0,2320.0,140.0,2367.0,18.0,2091.6666666666665
C03,12.0,6.0,,,2.0,1900.0,3.0,3933.0,1.0,1875.0,2012,1,2012Q1,0.5,,,2.0,1900.0,6.0,1966.5,3.0,625.0
C03,15.0,5.0,,,2.0,1625.0,3.0,2397.0,,,2012,2,2012Q2,0.3333333333333333,,,2.0,1625.0,6.0,1198.5,,
C03,12.0,11.0,,,5.0,1571.0,6.0,2850.0,,,2012,3,2012Q3,0.9166666666666666,,,5.0,1571.0,12.0,1425.0,,
C03,14.0,9.0,,,4.0,2156.0,5.0,2570.0,,,2012,4,2012Q4,0.6428571428571429,,,4.0,2156.0,10.0,1285.0,,
C03,29.0,15.0,,,8.0,1634.0,5.0,2100.0,2.0,2575.0,2013,1,2013Q1,0.5172413793103449,,,8.0,1634.0,10.0,1050.0,6.0,858.3333333333334
C03,19.0,13.0,,,5.0,1705.0,8.0,2513.0,,,2013,2,2013Q2,0.6842105263157895,,,5.0,1705.0,16.0,1256.5,,
C03,15.0,7.0,,,5.0,2317.0,2.0,1800.0,,,2013,3,2013Q3,0.4666666666666667,,,5.0,2317.0,4.0,900.0,,
C03,28.0,13.0,,,8.0,1682.0,4.0,2175.0,1.0,2550.0,2013,4,2013Q4,0.4642857142857143,,,8.0,1682.0,8.0,1087.5,3.0,850.0
C03,22.0,11.0,,,7.0,1531.0,4.0,2500.0,,,2014,1,2014Q1,0.5,,,7.0,1531.0,8.0,1250.0,,
C03,21.0,14.0,,,6.0,1721.0,8.0,2922.0,,,2014,2,2014Q2,0.6666666666666666,,,6.0,1721.0,16.0,1461.0,,
C03,16.0,9.0,,,6.0,1675.0,2.0,3025.0,1.0,3500.0,2014,3,2014Q3,0.5625,,,6.0,1675.0,4.0,1512.5,3.0,1166.6666666666667
C03,42.0,11.0,,,5.0,1795.0,6.0,2272.0,,,2014,4,2014Q4,0.2619047619047619,,,5.0,1795.0,12.0,1136.0,,
C03,92.0,55.0,,,38.0,1670.0,17.0,2396.0,,,2015,1,2015Q1,0.5978260869565217,,,38.0,1670.0,34.0,1198.0,,
C03,105.0,49.0,1.0,1280.0,23.0,1684.0,24.0,2327.0,1.0,5500.0,2015,2,2015Q2,0.4666666666666667,1.0,1280.0,23.0,1684.0,48.0,1163.5,3.0,1833.3333333333333
C03,110.0,67.0,1.0,1300.0,30.0,1595.0,35.0,2282.0,1.0,3500.0,2015,3,2015Q3,0.6090909090909091,1.0,1300.0,30.0,1595.0,70.0,1141.0,3.0,1166.6666666666667
C03,105.0,37.0,4.0,1238.0,17.0,1686.0,15.0,2770.0,1.0,1995.0,2015,4,2015Q4,0.3523809523809524,4.0,1238.0,17.0,1686.0,30.0,1385.0,3.0,665.0
C03,149.0,72.0,4.0,1250.0,52.0,1706.0,15.0,2397.0,1.0,1995.0,2016,1,2016Q1,0.48322147651006714,4.0,1250.0,52.0,1706.0,30.0,1198.5,3.0,665.0
C03,128.0,92.0,2.0,1345.0,58.0,1714.0,32.0,2504.0,,,2016,2,2016Q2,0.71875,2.0,1345.0,58.0,1714.0,64.0,1252.0,,
C03,60.0,41.0,,,24.0,1843.0,17.0,2674.0,,,2016,3,2016Q3,0.6833333333333333,,,24.0,1843.0,34.0,1337.0,,
C03,63.0,30.0,2.0,1400.0,20.0,1783.0,8.0,2606.0,,,2016,4,2016Q4,0.47619047619047616,2.0,1400.0,20.0,1783.0,16.0,1303.0,,
C03,89.0,30.0,2.0,1300.0,18.0,1766.0,9.0,2677.0,1.0,2650.0,2017,1,2017Q1,0.33707865168539325,2.0,1300.0,18.0,1766.0,18.0,1338.5,3.0,883.3333333333334
C03,117.0,67.0,2.0,1538.0,34.0,1831.0,31.0,2562.0,,,2017,2,2017Q2,0.5726495726495726,2.0,1538.0,34.0,1831.0,62.0,1281.0,,
C03,69.0,44.0,2.0,1450.0,23.0,2034.0,18.0,2786.0,1.0,3850.0,2017,3,2017Q3,0.6376811594202898,2.0,1450.0,23.0,2034.0,36.0,1393.0,3.0,1283.3333333333333
C03,49.0,22.0,3.0,1550.0,10.0,1988.0,9.0,2864.0,,,2017,4,2017Q4,0.4489795918367347,3.0,1550.0,10.0,1988.0,18.0,1432.0,,
C03,62.0,37.0,1.0,1200.0,20.0,1937.0,15.0,2650.0,1.0,3100.0,2018,1,2018Q1,0.5967741935483871,1.0,1200.0,20.0,1937.0,30.0,1325.0,3.0,1033.3333333333333
C03,84.0,61.0,9.0,1441.0,23.0,2020.0,29.0,2793.0,,,2018,2,2018Q2,0.7261904761904762,9.0,1441.0,23.0,2020.0,58.0,1396.5,,
C03,60.0,45.0,1.0,1600.0,27.0,2088.0,17.0,3054.0,,,2018,3,2018Q3,0.75,1.0,1600.0,27.0,2088.0,34.0,1527.0,,
C03,66.0,31.0,2.0,1650.0,16.0,2131.0,12.0,2848.0,1.0,2500.0,2018,4,2018Q4,0.4696969696969697,2.0,1650.0,16.0,2131.0,24.0,1424.0,3.0,833.3333333333334
C03,135.0,61.0,1.0,1725.0,52.0,2072.0,8.0,2763.0,,,2019,1,2019Q1,0.45185185185185184,1.0,1725.0,52.0,2072.0,16.0,1381.5,,
C03,180.0,121.0,2.0,1548.0,74.0,2103.0,44.0,2776.0,1.0,4250.0,2019,2,2019Q2,0.6722222222222223,2.0,1548.0,74.0,2103.0,88.0,1388.0,3.0,1416.6666666666667
C03,142.0,92.0,4.0,1562.0,40.0,2116.0,41.0,2985.0,7.0,4979.0,2019,3,2019Q3,0.647887323943662,4.0,1562.0,40.0,2116.0,82.0,1492.5,21.0,1659.6666666666667
C03,127.0,57.0,3.0,1583.0,28.0,2150.0,25.0,2910.0,1.0,3600.0,2019,4,2019Q4,0.44881889763779526,3.0,1583.0,28.0,2150.0,50.0,1455.0,3.0,1200.0
C03,115.0,45.0,1.0,1600.0,29.0,2117.0,12.0,2978.0,3.0,4667.0,2020,1,2020Q1,0.391304347826087,1.0,1600.0,29.0,2117.0,24.0,1489.0,9.0,1555.6666666666667
C03,200.0,57.0,5.0,1575.0,29.0,2083.0,17.0,2931.0,6.0,3654.0,2020,2,2020Q2,0.285,5.0,1575.0,29.0,2083.0,34.0,1465.5,18.0,1218.0
C03,364.0,164.0,6.0,1505.0,113.0,1921.0,43.0,2707.0,2.0,5100.0,2020,3,2020Q3,0.45054945054945056,6.0,1505.0,113.0,1921.0,86.0,1353.5,6.0,1700.0
C03,281.0,105.0,1.0,1299.0,60.0,1810.0,42.0,2665.0,2.0,5450.0,2020,4,2020Q4,0.3736654804270463,1.0,1299.0,60.0,1810.0,84.0,1332.5,6.0,1816.6666666666667
C03,267.0,94.0,1.0,1400.0,51.0,1808.0,42.0,2560.0,,,2021,1,2021Q1,0.352059925093633,1.0,1400.0,51.0,1808.0,84.0,1280.0,,
C03,235.0,100.0,3.0,1463.0,58.0,1811.0,35.0,2662.0,4.0,3688.0,2021,2,2021Q2,0.425531914893617,3.0,1463.0,58.0,1811.0,70.0,1331.0,12.0,1229.3333333333333
C03,283.0,198.0,4.0,1651.0,126.0,1943.0,66.0,2714.0,2.0,4350.0,2021,3,2021Q3,0.6996466431095406,4.0,1651.0,126.0,1943.0,132.0,1357.0,6.0,1450.0
C03,128.0,62.0,2.0,1588.0,36.0,2029.0,22.0,2761.0,2.0,5050.0,2021,4,2021Q4,0.484375,2.0,1588.0,36.0,2029.0,44.0,1380.5,6.0,1683.3333333333333
C04,24.0,13.0,,,5.0,1610.0,7.0,2329.0,1.0,1750.0,2012,1,2012Q1,0.5416666666666666,,,5.0,1610.0,14.0,1164.5,3.0,583.3333333333334
C04,41.0,15.0,1.0,1050.0,4.0,1838.0,7.0,2486.0,3.0,1757.0,2012,2,2012Q2,0.36585365853658536,1.0,1050.0,4.0,1838.0,14.0,1243.0,9.0,585.6666666666666
C04,39.0,14.0,,,7.0,1507.0,7.0,1803.0,,,2012,3,2012Q3,0.358974358974359,,,7.0,1507.0,14.0,901.5,,
C04,31.0,14.0,1.0,1050.0,3.0,1642.0,8.0,2863.0,2.0,2055.0,2012,4,2012Q4,0.45161290322580644,1.0,1050.0,3.0,1642.0,16.0,1431.5,6.0,685.0
C04,37.0,19.0,,,5.0,1289.0,14.0,2149.0,,,2013,1,2013Q1,0.5135135135135135,,,5.0,1289.0,28.0,1074.5,,
C04,28.0,15.0,2.0,1138.0,7.0,1582.0,6.0,2053.0,,,2013,2,2013Q2,0.5357142857142857,2.0,1138.0,7.0,1582.0,12.0,1026.5,,
C04,44.0,22.0,1.0,1300.0,10.0,1722.0,6.0,2153.0,5.0,2285.0,2013,3,2013Q3,0.5,1.0,1300.0,10.0,1722.0,12.0,1076.5,15.0,761.6666666666666
C04,33.0,12.0,2.0,985.0,3.0,1483.0,7.0,3240.0,,,2013,4,2013Q4,0.36363636363636365,2.0,985.0,3.0,1483.0,14.0,1620.0,,
C04,28.0,14.0,,,9.0,1656.0,4.0,2400.0,1.0,1700.0,2014,1,2014Q1,0.5,,,9.0,1656.0,8.0,1200.0,3.0,566.6666666666666
C04,36.0,14.0,,,7.0,1718.0,6.0,1822.0,1.0,2250.0,2014,2,2014Q2,0.3888888888888889,,,7.0,1718.0,12.0,911.0,3.0,750.0
C04,53.0,29.0,2.0,1225.0,14.0,1444.0,12.0,2269.0,1.0,2100.0,2014,3,2014Q3,0.5471698113207547,2.0,1225.0,14.0,1444.0,24.0,1134.5,3.0,700.0
C04,47.0,16.0,1.0,1175.0,10.0,1386.0,5.0,1825.0,,,2014,4,2014Q4,0.3404255319148936,1.0,1175.0,10.0,1386.0,10.0,912.5,,
C04,58.0,20.0,,,10.0,1578.0,7.0,2403.0,3.0,2167.0,2015,1,2015Q1,0.3448275862068966,,,10.0,1578.0,14.0,1201.5,9.0,722.3333333333334
C04,45.0,14.0,,,8.0,1500.0,5.0,1826.0,1.0,3500.0,2015,2,2015Q2,0.3111111111111111,,,8.0,1500.0,10.0,913.0,3.0,1166.6666666666667
